edge,score
m2->a4.h3<q>,-70.5
m2->a4.h5<q>,-7.75
m2->a4.h6<q>,-14.375
m2->a4.h7<q>,17.5
m2->a4.h9<q>,7.8125
m2->a4.h10<q>,8.625
m2->a4.h12<q>,10.5
a3.h11->a4.h3<q>,-8.8125
m3->a4.h0<q>,32.25
m3->a4.h1<q>,9.6875
m3->a4.h3<q>,60.5
m3->a4.h4<q>,8.875
m3->a4.h5<q>,7.28125
m3->a4.h6<q>,-24.625
m3->a4.h7<q>,11.8125
m3->a4.h8<q>,-9.75
input->m4,11.625
m0->m4,-127.5
a1.h1->m4,-21.5
a1.h5->m4,-19.875
a1.h8->m4,-11.25
m1->m4,74.0
a2.h1->m4,11.1875
a2.h2->m4,-7.59375
a2.h3->m4,15.6875
a2.h6->m4,7.46875
a2.h7->m4,10.5
a2.h12->m4,9.5
m2->m4,210.0
a3.h3->m4,8.5625
a3.h8->m4,8.9375
m3->m4,-110.0
a4.h1->m4,8.25
a4.h3->m4,-39.25
a4.h4->m4,6.90625
a4.h5->m4,7.25
a4.h6->m4,-9.25
a4.h8->m4,-7.875
a4.h10->m4,10.375
a4.h13->m4,-7.03125
m4->a5.h2<q>,-74.0
m4->a5.h4<q>,8.3125
m4->a5.h5<q>,-14.0625
m4->a5.h8<q>,-38.5
m4->a5.h9<q>,-39.5
m4->a5.h11<q>,-13.75
m4->a5.h12<q>,346.0
m4->a5.h13<q>,46.0
m2->m5,26.125
m3->m5,22.375
m4->m5,5120.0
m4->a6.h0<q>,-83.0
m4->a6.h3<q>,-394.0
m4->a6.h4<q>,-117.0
m4->a6.h6<q>,-147.0
m4->a6.h7<q>,-56.0
m4->a6.h9<q>,26.875
m4->a6.h10<q>,-79.5
m4->a6.h11<q>,-27.0
m4->a6.h13<q>,-141.0
m5->a6.h0<q>,-7.625
m2->m6,-34.5
m3->m6,-11.8125
m4->m6,-4640.0
m5->m6,9.5
m4->a7.h0<q>,70.5
m4->a7.h2<q>,172.0
m4->a7.h3<q>,-137.0
m4->a7.h5<q>,81.0
m4->a7.h6<q>,-44.75
m4->a7.h8<q>,48.25
m4->a7.h9<q>,7.59375
m4->a7.h10<q>,-9.5
m4->a7.h11<q>,-23.625
m4->a7.h12<q>,-20.625
m4->a7.h13<q>,60.75
m6->a7.h0<q>,7.375
m6->a7.h2<q>,9.4375
m6->a7.h5<q>,7.46875
m6->a7.h8<q>,8.75
m2->m7,37.0
m4->m7,1200.0
m6->m7,-8.0625
m2->a8.h6<q>,-10.1875
m4->a8.h0<q>,502.0
m4->a8.h1<q>,-204.0
m4->a8.h3<q>,-80.5
m4->a8.h4<q>,7.375
m4->a8.h6<q>,-1088.0
m4->a8.h7<q>,752.0
m4->a8.h8<q>,-94.0
m4->a8.h9<q>,-744.0
m4->a8.h11<q>,161.0
m4->a8.h12<q>,-15.5
m4->a8.h13<q>,-784.0
m5->a8.h6<q>,-6.90625
m5->a8.h8<q>,17.625
m6->a8.h0<q>,16.5
m6->a8.h6<q>,-13.25
m6->a8.h7<q>,24.375
m6->a8.h8<q>,49.0
m6->a8.h9<q>,-11.1875
m7->a8.h0<q>,8.8125
m7->a8.h1<q>,-7.1875
m7->a8.h7<q>,7.40625
m7->a8.h8<q>,9.6875
m1->m8,9.0
m2->m8,-56.75
m3->m8,8.125
m4->m8,-2928.0
a5.h10->m8,-6.875
a5.h13->m8,-8.0625
m5->m8,-13.625
m6->m8,-74.0
m7->m8,18.5
m4->a9.h1<q>,12.3125
m4->a9.h2<q>,-28.75
m4->a9.h3<q>,-32.25
m4->a9.h5<q>,9.75
m4->a9.h6<q>,-82.0
m4->a9.h7<q>,105.5
m4->a9.h8<q>,-28.375
m4->a9.h11<q>,-15.125
m4->a9.h13<q>,27.5
m6->a9.h3<q>,-8.6875
m6->a9.h7<q>,19.0
m8->a9.h3<q>,-10.0625
m8->a9.h7<q>,-22.5
m8->a9.h8<q>,11.75
m2->m9,14.75
m4->m9,792.0
m5->m9,24.375
m8->m9,35.25
a9.h2->m9,-7.0
a9.h3->m9,7.53125
m3->a10.h7<q>,9.625
m4->a10.h1<q>,21.625
m4->a10.h2<q>,-15.8125
m4->a10.h3<q>,11.1875
m4->a10.h5<q>,78.5
m4->a10.h7<q>,32.75
m4->a10.h8<q>,36.0
m4->a10.h9<q>,15.125
m4->a10.h10<q>,-81.5
m4->a10.h11<q>,-39.0
m4->a10.h12<q>,51.0
m5->a10.h7<q>,-11.25
m6->a10.h7<q>,-18.0
m8->a10.h7<q>,-20.625
m4->m10,-364.0
m8->m10,-17.0
a9.h7->m10,12.0
a9.h8->m10,12.375
a9.h9->m10,12.5
a9.h12->m10,12.5625
a9.h13->m10,12.25
a10.h9->m10,8.0
m4->a11.h4<q>,-10.5
m4->a11.h8<q>,-14.875
m4->m11,13.1875
m4->a12.h7<q>,23.625
m4->m12,-191.0
m4->a13.h0<q>,-10.9375
m4->a13.h5<q>,24.625
m4->a13.h11<q>,-9.0625
m4->m13,13.75
m4->a14.h0<q>,14.0625
m4->a14.h4<q>,11.4375
m4->a14.h11<q>,15.4375
m4->m14,105.0
m8->m14,-7.53125
m4->a15.h0<q>,-13.375
m4->a15.h4<q>,52.75
m4->a15.h5<q>,8.25
m4->a15.h6<q>,-33.25
m4->a15.h11<q>,44.75
m4->m15,-11.9375
m5->m15,6.90625
m6->m15,8.9375
m14->m15,-8.8125
m4->a16.h3<q>,18.875
m4->a16.h6<q>,-12.0
m4->a16.h9<q>,-11.4375
m4->m16,23.625
a10.h1->m16,8.9375
a10.h6->m16,9.3125
m10->m16,-15.1875
m4->a17.h0<q>,-12.8125
m4->a17.h3<q>,-11.8125
m4->a17.h6<q>,9.5625
m4->a17.h8<q>,-10.125
m10->m17,-8.9375
m4->a18.h2<q>,14.0625
m4->a18.h4<q>,-10.75
m4->m18,-51.5
m8->m18,7.15625
m17->m18,8.3125
m4->m19,-16.125
m8->m19,-9.3125
m18->m19,10.5
m4->m20,46.0
m19->m20,13.0625
m4->m21,-74.0
m4->m22,-36.75
