edge,score
m4->a6.h10<q>,920.0
m4->a6.h11<q>,182.0
m4->a6.h12<q>,-97.5
m4->a6.h13<q>,-264.0
m5->a6.h3<q>,44.5
m1->m6,-656.0
m2->m6,-17664.0
m3->m6,-1232.0
m4->m6,-143360.0
m5->m6,-78.0
m2->a7.h6<q>,63.75
m2->a7.h8<q>,-100.5
m2->a7.h11<q>,-233.0
m2->a7.h12<q>,-51.25
m2->a7.h13<q>,79.5
m3->a7.h11<q>,-35.5
m4->a7.h1<q>,-37.5
m4->a7.h2<q>,-136.0
m4->a7.h3<q>,178.0
m4->a7.h4<q>,286.0
m4->a7.h5<q>,290.0
m4->a7.h6<q>,300.0
m4->a7.h8<q>,-800.0
m4->a7.h9<q>,310.0
m4->a7.h10<q>,115.0
m4->a7.h11<q>,-1984.0
m4->a7.h12<q>,-251.0
m4->a7.h13<q>,752.0
m5->a7.h2<q>,-33.25
m6->a7.h8<q>,-30.375
m1->m7,272.0
m2->m7,6976.0
m3->m7,640.0
m4->m7,66048.0
a5.h11->m7,-36.75
a5.h13->m7,-41.0
m5->m7,168.0
a6.h3->m7,39.25
m6->m7,177.0
a7.h7->m7,-58.0
a7.h8->m7,-68.0
a7.h9->m7,-31.5
a7.h11->m7,-58.25
m2->a8.h0<q>,110.5
m2->a8.h1<q>,59.5
m2->a8.h2<q>,75.0
m2->a8.h3<q>,-215.0
m2->a8.h4<q>,147.0
m2->a8.h5<q>,258.0
m2->a8.h6<q>,54.75
m2->a8.h7<q>,125.5
m2->a8.h8<q>,-81.5
m2->a8.h9<q>,79.5
m2->a8.h13<q>,-472.0
m3->a8.h13<q>,-44.5
m4->a8.h0<q>,828.0
m4->a8.h1<q>,136.0
m4->a8.h2<q>,808.0
m4->a8.h3<q>,-1744.0
m4->a8.h4<q>,1432.0
m4->a8.h5<q>,2256.0
m4->a8.h6<q>,1144.0
m4->a8.h7<q>,976.0
m4->a8.h8<q>,-788.0
m4->a8.h9<q>,676.0
m4->a8.h10<q>,-44.5
m4->a8.h11<q>,123.5
m4->a8.h12<q>,205.0
m4->a8.h13<q>,-4512.0
m5->a8.h2<q>,-36.75
m6->a8.h3<q>,65.5
m1->m8,-258.0
m2->m8,-6592.0
m3->m8,-482.0
m4->m8,-59904.0
a5.h0->m8,39.5
a5.h1->m8,40.25
a5.h3->m8,35.25
a5.h4->m8,30.75
m5->m8,-161.0
m6->m8,-121.5
a7.h6->m8,46.0
a8.h6->m8,42.5
a8.h8->m8,-30.25
m2->a9.h5<q>,32.75
m2->a9.h7<q>,-129.0
m3->a9.h7<q>,-36.25
m4->a9.h0<q>,51.25
m4->a9.h1<q>,43.75
m4->a9.h3<q>,-59.75
m4->a9.h5<q>,178.0
m4->a9.h6<q>,-149.0
m4->a9.h7<q>,-2000.0
m4->a9.h8<q>,-183.0
m4->a9.h10<q>,105.0
m4->a9.h13<q>,-157.0
m5->a9.h7<q>,-47.75
m6->a9.h7<q>,-160.0
m7->a9.h7<q>,36.5
m8->a9.h7<q>,228.0
m2->m9,-200.0
m4->m9,-2688.0
m6->m9,-84.0
m8->m9,-73.5
a9.h1->m9,31.375
m2->a10.h10<q>,-30.5
m4->a10.h1<q>,-45.0
m4->a10.h2<q>,139.0
m4->a10.h3<q>,146.0
m4->a10.h5<q>,-76.0
m4->a10.h7<q>,-141.0
m4->a10.h8<q>,170.0
m4->a10.h10<q>,-104.5
m4->a10.h12<q>,101.0
m4->a10.h13<q>,134.0
m2->m10,58.5
m4->m10,53.75
m9->m10,-83.0
a10.h7->m10,51.0
m4->a11.h1<q>,67.5
m4->a11.h2<q>,58.25
m4->a11.h10<q>,74.0
m4->a11.h12<q>,41.0
m10->a11.h2<q>,-72.5
m2->m11,104.5
m4->m11,876.0
m10->m11,-77.5
m4->a12.h5<q>,-62.75
m4->a12.h8<q>,-51.75
m4->a12.h13<q>,-38.5
m2->m12,-136.0
m4->m12,-1184.0
m4->a13.h0<q>,-32.25
m4->a13.h2<q>,-60.25
m4->a13.h3<q>,39.25
m4->a13.h11<q>,136.0
m4->a13.h13<q>,121.5
m2->m13,-44.75
m4->m13,-360.0
m4->a14.h0<q>,-64.5
m4->a14.h2<q>,-127.5
m4->a14.h7<q>,-57.25
m4->a14.h8<q>,-41.5
m4->a14.h12<q>,53.75
m4->m14,48.75
m10->m14,35.0
m2->a15.h1<q>,85.0
m2->a15.h4<q>,-35.5
m4->a15.h1<q>,836.0
m4->a15.h2<q>,-128.0
m4->a15.h4<q>,-296.0
m4->a15.h9<q>,31.25
m4->a15.h10<q>,81.0
m2->m15,-81.5
m4->m15,-640.0
m4->a16.h1<q>,55.75
m4->a16.h2<q>,178.0
m4->a16.h3<q>,-88.5
m4->a16.h4<q>,-49.5
m4->a16.h5<q>,-43.0
m4->a16.h8<q>,-39.25
m4->a16.h9<q>,-33.75
