Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,1.6462558007240295,2.0084837174415586,1.9341957795619964,2.316883351802826,1.8794592714309692,1.9105629467964171,1.8832136631011962,1.6845306396484374,1.2662968909740449,1.7159422421455384,1.850229833126068,0.9281966209411621,2.220272088050842,2.1439770603179933,2.361725492477417,0.9688414180278778,2.3229767513275146,1.0063587486743928,1.5917751216888427,2.2637044334411622,0.3473173654079437,0.3823342305421829,1.196197328567505,0.7853116834163666,1.4874988543987273,1.6233377408981324,1.5185764622688294,1.626761507987976,1.631242561340332,2.961959161758423,2.5466076636314394,2.8562719583511353
1,2.556119430065155,2.0479995918273928,1.6770050287246705,1.5339489567279816,1.717226949930191,2.0823186349868776,2.3802858662605284,2.5371962070465086,1.3565637803077697,1.7493567049503327,1.162899507880211,1.797675849199295,1.1355855333805085,2.030249037742615,1.9025823700428008,1.5814659559726716,1.9171363162994384,1.360898082256317,3.1116312408447264,1.6456210267543794,1.8771759843826294,2.477376356124878,2.081276675462723,2.330797247886658,2.3869251251220702,3.0582128953933716,2.559473156929016,2.857452805042267,0.9131242120265961,1.1933404648303985,1.796228312253952,2.0217484617233277
2,2.2495741748809817,2.728353159427643,2.3825640797615053,2.488442904949188,1.0376991844177246,1.3467235279083252,1.1705493760108947,1.3848112535476684,2.142205753326416,2.327754336595535,2.4185965037345887,2.238708357810974,2.1969607782363894,2.911539204120636,3.2519837546348573,4.239245433807373,2.2489945018291473,2.0343818855285645,1.8293465638160706,1.0263011795282364,3.6345585584640503,3.4696087527275083,1.9909758472442627,3.0033420181274413,1.4804715579748153,1.5835384356975555,3.285209901332855,2.261258232593536,2.6308570194244383,2.0717414927482607,1.5948658072948456,2.973671281337738
3,1.2764026343822479,2.297236428260803,1.0793188953399657,1.328801085948944,0.5856210887432098,5.945832209587097,1.1141479122638702,0.6450022274255752,2.703861528635025,4.093678052425385,1.4146592557430266,2.9146258091926573,1.0207363438606263,0.9197068703174591,0.9898866176605224,0.9415829277038574,0.8131351065635681,4.950410284996033,0.6347017109394073,2.0172245383262633,1.4222100615501403,1.0807035219669343,0.7813883912563324,1.2113754177093505,0.8803245544433593,1.26773717045784,4.232298192977905,1.2684169435501098,1.6120946264266969,1.8272829961776733,1.3847810572385788,1.1757617664337159
4,1.2922159564495086,0.6230853015184402,0.7077677637338639,1.0977355170249938,1.1309803891181947,1.5844260478019714,1.04419193983078,0.8748100519180297,1.0385818111896514,1.0883110558986664,0.9694987940788269,1.1694367635250091,3.8173999428749084,1.578780918121338,4.614325413703918,1.525401109457016,1.3111958336830138,0.7655285358428955,0.7517472219467163,1.2168423449993133,1.0204142010211945,1.2353224873542785,0.8847185128927231,1.0908299160003663,1.9278131103515626,2.521216119527817,2.5350465738773345,2.4973881363868715,2.1602595543861387,1.2573069316148757,0.7207071602344512,0.9474832493066788
5,0.801094486117363,0.9809664714336396,1.0262757217884064,1.2224780666828154,1.375527041554451,1.209470615386963,0.7867701369524002,0.7373983684182167,0.7142968600988389,0.44950125604867935,0.5775568336248398,0.3514845821261406,1.2352617728710173,1.0711640524864197,1.1915747320652008,0.8857672971487045,1.29672505736351,1.5204336142539978,1.0603958693146707,0.869840036034584,3.1102101933956146,0.5701953995227814,0.9666808259487152,0.8419747948646545,1.3811415296792984,1.2114903819561005,1.0719345074892044,1.4764890778064728,1.4392857098579406,0.9221350103616714,0.9191496789455413,0.7083299207687378
6,3.5889663243293763,1.3123524749279023,1.2417432117462157,3.3049978017807007,0.76226398229599,0.9774389284849166,1.1169078344106673,0.8739981061220169,1.8598966956138612,1.761621240377426,0.7115786057710648,0.9209580618143082,0.9305906993150711,0.7615799963474273,0.8419402143359185,0.9099784427881241,0.7872848451137543,0.8402926242351532,0.6431411623954773,0.8345167398452759,1.3940590143203735,1.960950413942337,0.7617787438631057,1.6872467589378357,0.9557925724983215,0.9779566442966461,1.1917253243923187,1.8267667162418366,0.715523276925087,1.751655286550522,0.9119411718845367,2.2683674705028536
7,0.7191541147232056,0.7815342730283737,0.696974881887436,0.6851266425848007,1.2561879962682725,0.4462255671620369,0.9697313880920411,0.8676592433452606,0.46119878828525546,0.39688803255558014,0.40845954239368437,0.5427116703987122,0.8018646636605262,0.6817926627397537,1.182401379942894,1.1134111082553864,0.6271178817749024,1.0128407883644104,0.957068612575531,1.286064209342003,0.5807057851552964,0.8367817121744155,0.6428240424394608,0.7944773626327515,0.6268203711509704,0.7996121007204056,0.7538726496696472,0.7345905470848083,0.8880473792552948,1.5026923859119414,0.6388146924972534,0.7271194308996201
8,0.8733821940422059,1.4468784427642822,3.1605237698554993,2.1943093824386595,0.8189845257997512,1.4238274627923966,1.540179530978203,1.8412875872850418,0.9257737684249878,1.451223739385605,2.288307079076767,2.475629470348358,1.847878212928772,2.90836000084877,1.0403704231977462,3.7029080104827883,2.7391438984870913,0.820572493672371,0.4716939452290535,1.4377331674098968,1.3262609046697618,1.487564280629158,2.6347608184814453,1.4552702939510345,1.6094083654880524,1.9915157294273376,2.482657701969147,0.8329347914457321,1.5566401147842408,1.6395808231830598,1.564746596813202,1.8772134280204773
9,1.2287567245960236,0.8411488509178162,1.3637866842746735,1.1906475484371186,0.9031119632720948,0.8713498735427856,1.4074257683753968,0.7291805398464203,1.0422611516714095,0.5503141468763352,2.199931616783142,3.3678955459594726,1.0055395543575287,1.9659710073471068,1.3838029897212982,1.4243493580818176,0.5421238148212433,1.9143522715568542,0.6189169591665268,1.8303821873664856,0.792949407696724,1.3661432605981827,1.37129263818264,0.7862816935777664,0.7672971177101136,0.9034299629926682,1.0937263196706772,0.6240773326158524,2.813957495689392,0.8892353224754334,1.9576969957351684,0.8539929574728012
10,2.5203515028953554,2.2368174386024475,0.5007767224311829,2.485618031024933,1.2163110387325287,0.7421525496244431,1.7262414467334748,0.7321213960647583,1.311752175092697,1.7389875400066375,1.3783461511135102,1.345653592944145,1.082526648044586,0.8352435714006424,0.4776225534081459,0.8272862684726715,0.8012874734401703,1.9047966492176056,1.092709959745407,1.3316736650466918,1.604172584414482,1.7421905815601348,1.9558030879497528,2.4703204321861265,0.7206607645750046,0.8745165544748307,0.732085637152195,1.3155065751075745,1.070796570777893,1.0607531046867371,1.4347415852546692,1.2131543886661529
11,0.48887717247009277,0.5622055608034134,0.4569087201356888,0.8039640432596207,0.5837621748447418,0.5990298101305962,0.5689945408701896,0.8185323756933213,1.3954932391643524,0.6118514811992646,1.8539961791038513,1.6064841115474702,0.6323081386089325,1.4247545945644378,0.5253071926534176,1.2680587244033814,0.7608921247720718,0.8862236917018891,0.8753706073760986,1.5350533533096313,1.4465341114997863,0.9812117248773575,1.062527379989624,0.7141084992885589,1.2576008939743042,1.3082291507720947,0.8318582791090011,2.058797481060028,0.9501076883077622,1.398911634683609,0.5275893396139145,0.7081274116039276
12,1.760266617536545,1.225562014579773,0.6650643399357796,1.9276807594299317,0.6575618919730186,0.4362542018294334,0.8583595383167267,0.23917535081505775,1.079262444972992,0.5403380787372589,0.9348301702737808,3.3259955167770388,0.4350795987248421,0.5282786315679551,2.6445520877838136,0.682345769405365,1.0844313621520996,0.35782084554433824,0.9567014974355698,1.2029434740543365,1.4022436076402665,0.5951409423351288,1.4615501356124878,1.4378407382965088,1.4233755993843078,0.6525507888197899,1.1646344834566116,1.8404221403598786,0.27544316634535787,0.6682561212778091,0.377452198266983,0.6168500989675522
13,0.9035505154728889,3.1947653532028197,1.3858705604076385,0.4300900900363922,0.16390716157853602,1.3428518182039262,0.08597489163279533,0.3247389601171017,3.1309140872955323,1.007708267569542,2.3950439143180846,3.7654800271987914,0.16732108399271964,0.6451803705096245,1.1979351490736008,1.0672251236438752,0.9753008776903153,1.2420187127590179,3.9608351039886474,0.9351815132796765,1.495534735918045,0.53159812271595,1.1211598384380341,2.0256118071079254,2.7187367415428163,1.6220764768123628,0.8696308881044388,1.0663107234239577,1.2549635016918181,0.9378162467479706,1.864152055978775,4.610086650848388
14,0.2738168579339981,0.625065501332283,0.4532007710635662,1.7686218893527985,5.0674794483184815,3.1967221212387087,2.278563129901886,1.403226684331894,0.5857545299828053,1.2182931488752364,3.693903374671936,0.6286442551016808,0.6103366711735725,0.22764035940170288,0.6300280904769897,1.0331492429971696,0.7983862406015396,2.0472417986392974,1.843346230983734,3.3425427293777465,0.5672837148606777,0.7825861570239067,1.8344682931900025,0.6189598378539085,2.0106066417694093,1.3210747396945954,1.0962635827064515,1.4344319951534272,2.904866783618927,0.25530721955001356,1.1204565626382827,1.4285979652404786
