edge,score
a7.h23->m13,-0.13104737
a8.h10->m13,0.12705395
a8.h28->m13,0.149291
m9->m13,-0.13565066
a10.h11->m13,0.1387452
a10.h17->m13,-0.1978781
a10.h25->m13,0.1415866
a10.h27->m13,-0.12810421
a11.h1->m13,-0.14870042
a11.h30->m13,0.1441213
a12.h23->m13,-0.13403329
m12->m13,0.16502556
a13.h1->m13,0.18483642
a13.h6->m13,-0.18104622
a13.h14->m13,0.1659172
a13.h16->m13,0.18341972
a13.h17->m13,0.14397079
a13.h19->m13,0.25831774
a13.h27->m13,0.14048795
a1.h28->m14,0.25075886
a1.h31->m14,-0.13682263
m1->m14,-0.39033824
a6.h5->m14,-0.1555717
a6.h30->m14,-0.14612994
a7.h8->m14,-0.15681826
a7.h9->m14,0.14188407
a8.h12->m14,-0.12814969
a8.h28->m14,0.16455206
a10.h13->m14,0.14042911
m11->m14,0.1389672
a12.h5->m14,0.16341141
a12.h7->m14,-0.14560713
a12.h9->m14,-0.17305908
a13.h2->m14,-0.14122091
a13.h4->m14,-0.16979825
a13.h6->m14,0.19080594
a13.h9->m14,-0.19429684
a13.h10->m14,0.3469729
a13.h17->m14,0.15142097
a13.h19->m14,0.28541732
m13->m14,0.39221674
a14.h16->m14,-0.13369416
a14.h20->m14,-0.19981013
a14.h22->m14,0.13848744
a14.h23->m14,-0.17094421
input->m15,1.2186267
m1->m15,-0.8782891
a2.h23->m15,0.12946013
m5->m15,-0.16968267
a8.h10->m15,0.1313273
a9.h8->m15,-0.14176708
a10.h22->m15,0.16996482
m11->m15,-0.21365242
a12.h1->m15,-0.16693586
a12.h8->m15,-0.15913725
a12.h23->m15,0.14802244
m12->m15,-0.12593094
a13.h6->m15,0.16582356
a13.h10->m15,0.17000528
a13.h17->m15,-0.2419726
a13.h19->m15,0.47615448
a13.h22->m15,-0.17552593
a13.h25->m15,-0.21723571
m13->m15,-0.27615318
a14.h4->m15,0.13910355
a14.h15->m15,0.34127048
a14.h18->m15,-0.18622823
a14.h23->m15,-0.16166627
m14->m15,-0.40019315
a15.h5->m15,-0.20610824
a15.h6->m15,0.1991447
a15.h7->m15,0.31907436
a15.h9->m15,-0.22261508
a15.h11->m15,-0.13039525
a15.h14->m15,-0.30461153
a15.h18->m15,-0.14950806
a15.h20->m15,-0.21125793
a15.h24->m15,-0.3009631
a15.h25->m15,-0.1946831
a15.h27->m15,0.26795644
a15.h29->m15,0.12746064
input->logits,2.521284
a0.h21->logits,0.15572643
m2->logits,-0.20352286
a3.h0->logits,0.12538643
a3.h19->logits,0.12714516
a3.h24->logits,0.13939188
m3->logits,-0.1910264
a4.h5->logits,-0.14986216
a4.h8->logits,-0.14503802
a4.h9->logits,-0.13513549
a4.h23->logits,0.17656429
m4->logits,-0.2404797
a5.h19->logits,-0.14147078
a5.h30->logits,0.14545682
m5->logits,-0.3018472
a6.h7->logits,0.1957722
a6.h9->logits,-0.14667095
m6->logits,-0.26237646
a7.h22->logits,-0.20261405
a7.h27->logits,-0.1512641
a7.h28->logits,0.14539902
m7->logits,-0.19143166
a8.h6->logits,0.12762424
a8.h14->logits,-0.17792185
a8.h16->logits,-0.12853877
a8.h18->logits,-0.16354209
a8.h19->logits,0.14907895
a8.h21->logits,-0.13005316
a8.h23->logits,0.17199148
a8.h28->logits,-0.22952247
a8.h29->logits,0.18201362
a8.h30->logits,-0.16566728
a8.h31->logits,0.37319422
m8->logits,-0.18346159
a9.h0->logits,0.14128971
a9.h1->logits,-0.2740459
a9.h17->logits,-0.17258365
m9->logits,-0.23917651
a10.h1->logits,0.14659114
a10.h4->logits,0.13567315
a10.h8->logits,0.15595084
a10.h11->logits,-0.2125829
a10.h12->logits,0.19697103
a10.h14->logits,-0.49156597
a10.h15->logits,-0.25430584
a10.h17->logits,0.14253636
a10.h22->logits,-0.15969324
a10.h23->logits,0.16905935
a10.h24->logits,0.25449428
a10.h25->logits,0.2906258
a10.h26->logits,0.3194142
a10.h27->logits,-0.17917585
m10->logits,-0.39564693
a11.h2->logits,0.17850634
a11.h8->logits,0.23710491
a11.h9->logits,0.16843632
a11.h10->logits,-0.15805459
m11->logits,-0.45169818
a12.h2->logits,-0.19973415
a12.h6->logits,-0.14220434
a12.h7->logits,0.12689686
a12.h8->logits,-0.3240171
a12.h11->logits,0.13325118
a12.h16->logits,0.1689142
a12.h24->logits,0.14674361
a12.h25->logits,-0.17524129
a12.h26->logits,0.20057005
a13.h0->logits,0.13781393
a13.h5->logits,0.16096799
a13.h7->logits,0.25893992
a13.h9->logits,0.213227
a13.h10->logits,-0.4783004
a13.h11->logits,0.20620711
a13.h13->logits,0.20928094
a13.h15->logits,0.21436624
a13.h17->logits,-0.47597986
a13.h19->logits,0.35707438
a13.h20->logits,-0.14376798
a13.h22->logits,-0.16878456
a13.h23->logits,0.12541434
a13.h29->logits,-0.13450758
a13.h30->logits,0.24228492
a14.h2->logits,0.20207487
a14.h3->logits,0.21347442
a14.h12->logits,0.3716034
a14.h13->logits,-0.20227563
a14.h15->logits,0.16984592
a14.h18->logits,-0.39848903
a14.h20->logits,0.14101784
a14.h23->logits,-0.14891383
a14.h25->logits,-0.2594775
a14.h26->logits,0.19942577
a14.h27->logits,-0.14213108
m14->logits,0.20253477
a15.h0->logits,0.19380143
a15.h1->logits,0.14927812
a15.h2->logits,-0.2670929
a15.h8->logits,0.15927312
a15.h10->logits,0.28992653
a15.h11->logits,-0.13319035
a15.h14->logits,-0.44777775
a15.h15->logits,0.16454764
a15.h22->logits,-0.15791039
a15.h23->logits,0.25503954
a15.h25->logits,0.29096118
a15.h26->logits,-0.30592665
a15.h27->logits,0.28559178
a15.h29->logits,-0.12922265
a15.h31->logits,0.17320949
m15->logits,0.6016564
