edge,score
m1->m14,0.0021514767
a2.h5->m14,-0.0018278792
a2.h20->m14,0.002044915
a8.h11->m14,0.0033502677
m8->m14,0.0019428801
m9->m14,0.0029155323
a12.h9->m14,0.0020539914
a12.h11->m14,0.003420646
a12.h23->m14,0.0019016819
m12->m14,0.008342707
a13.h24->m14,-0.0023420125
a13.h27->m14,-0.0040159686
a13.h30->m14,0.002192792
m13->m14,0.009475244
a14.h5->m14,0.0028912958
a14.h18->m14,0.0020057156
m0->m15,-0.002480114
a1.h10->m15,0.0019675991
a8.h11->m15,0.0020224547
a10.h22->m15,-0.00341977
a12.h8->m15,0.0025186448
a12.h27->m15,-0.002110997
m12->m15,0.00845718
a13.h22->m15,0.0018423926
m13->m15,0.01321458
a14.h4->m15,-0.001939241
a14.h15->m15,0.0019403592
a14.h18->m15,0.0045449263
a14.h19->m15,-0.002382391
m14->m15,0.053059082
a15.h14->m15,-0.00301647
a15.h24->m15,-0.0018938875
input->logits,-0.01867729
m0->logits,-0.0076051857
a1.h0->logits,-0.0026888957
a1.h1->logits,0.0029157002
a1.h9->logits,0.002406168
a1.h11->logits,0.002017102
a1.h13->logits,-0.002165108
a1.h16->logits,-0.0025829184
a1.h18->logits,-0.0026379083
a1.h20->logits,-0.0032914744
a1.h23->logits,0.0024221353
a1.h26->logits,0.0040699723
a1.h27->logits,0.0021610346
a1.h28->logits,0.0020729671
a2.h0->logits,-0.0032375061
a2.h4->logits,0.00396937
a2.h5->logits,0.0023724386
a2.h6->logits,-0.0023189224
a2.h10->logits,-0.0019865797
a2.h16->logits,0.0019360272
a2.h20->logits,-0.0019385316
a2.h25->logits,0.0018578173
a2.h26->logits,-0.001953457
a2.h27->logits,-0.004209663
a3.h0->logits,0.0027114092
a3.h8->logits,-0.0033943101
a3.h11->logits,-0.003796519
a3.h17->logits,-0.0034759804
a3.h19->logits,-0.0021645462
a3.h24->logits,0.0032935005
a3.h26->logits,-0.0030307558
a3.h29->logits,-0.004717775
a4.h1->logits,0.002545609
a4.h4->logits,-0.0018336291
a4.h13->logits,-0.0031240252
a4.h14->logits,-0.003772557
a4.h17->logits,0.0021441893
a4.h21->logits,0.0023749794
a4.h25->logits,-0.0069293324
a4.h27->logits,-0.0024176135
a4.h30->logits,0.0028656812
a5.h7->logits,0.0019561541
a5.h12->logits,-0.0042579533
a5.h14->logits,-0.0018205207
a5.h15->logits,-0.007111531
a5.h19->logits,0.002372885
a5.h20->logits,0.0036381702
a5.h24->logits,0.0023938257
a5.h31->logits,-0.0018320004
m5->logits,-0.0040924433
a6.h0->logits,-0.0066555804
a6.h1->logits,-0.0034518715
a6.h22->logits,-0.0019325663
a6.h23->logits,0.00425698
a6.h26->logits,0.003221496
a6.h27->logits,0.003623555
m6->logits,-0.0033114378
a7.h0->logits,-0.0031409243
a7.h7->logits,-0.002126188
a7.h8->logits,0.0024782876
a7.h10->logits,0.002010021
a7.h11->logits,0.0041850065
a7.h13->logits,-0.002078522
a7.h16->logits,-0.0037164825
a7.h17->logits,-0.0020726665
a7.h19->logits,0.0027803578
a7.h22->logits,0.0018529707
a7.h27->logits,-0.0026305737
a7.h28->logits,-0.0026309392
a7.h29->logits,0.004877169
a8.h8->logits,0.003509554
a8.h9->logits,0.0027371794
a8.h10->logits,0.006882926
a8.h11->logits,0.010574262
a8.h12->logits,-0.0038393666
a8.h22->logits,-0.003015936
a8.h24->logits,0.0020569318
a8.h25->logits,0.0029319325
a8.h29->logits,-0.0021558974
a8.h31->logits,-0.0022307695
m8->logits,0.0044939513
a9.h6->logits,-0.0026834882
a9.h9->logits,0.0049021654
a9.h10->logits,-0.0035089303
a9.h11->logits,0.0027495136
a9.h15->logits,0.003698989
a9.h19->logits,-0.005710515
a9.h20->logits,0.007841994
a9.h31->logits,0.003435929
m9->logits,0.0020106758
a10.h3->logits,-0.0037974142
a10.h4->logits,0.0056029777
a10.h7->logits,0.004156853
a10.h8->logits,-0.0025934896
a10.h10->logits,-0.0022602796
a10.h11->logits,-0.0043897564
a10.h16->logits,-0.0029289376
a10.h17->logits,0.004328718
a10.h19->logits,-0.0036118482
a10.h20->logits,-0.004566023
a10.h21->logits,0.0044472483
a10.h22->logits,-0.008326264
a10.h23->logits,0.011449067
a10.h27->logits,0.0021082242
a10.h28->logits,0.0028461989
a10.h29->logits,-0.002395253
m10->logits,-0.002295692
a11.h4->logits,0.0018446307
a11.h9->logits,-0.0019394752
a11.h11->logits,-0.00464121
a11.h15->logits,-0.0026565583
a11.h18->logits,-0.0040617785
a11.h19->logits,0.0026536232
a11.h21->logits,0.0047462215
a11.h22->logits,0.0053433375
a11.h29->logits,0.0023006455
a11.h30->logits,-0.0051004267
a11.h31->logits,0.006351419
m11->logits,-0.0059353295
a12.h3->logits,-0.014717295
a12.h9->logits,0.006069661
a12.h10->logits,0.00790267
a12.h11->logits,0.023776703
a12.h14->logits,0.0022100003
a12.h18->logits,0.003768216
a12.h22->logits,-0.005743555
a12.h24->logits,0.003154974
a12.h27->logits,-0.0034149652
m12->logits,0.017438158
a13.h10->logits,0.0035549575
a13.h16->logits,0.0044639898
a13.h17->logits,-0.006020906
a13.h18->logits,0.002068948
a13.h20->logits,0.0063346094
a13.h21->logits,0.0028011173
a13.h22->logits,0.0042270054
a13.h23->logits,-0.003578051
a13.h24->logits,-0.008864588
a13.h27->logits,-0.018372377
a13.h29->logits,-0.0033110448
m13->logits,0.007994361
a14.h1->logits,0.0063120574
a14.h4->logits,-0.007935663
a14.h5->logits,-0.0040351725
a14.h7->logits,-0.0044329427
a14.h8->logits,0.0026366191
a14.h10->logits,-0.0019105641
a14.h11->logits,0.0019611153
a14.h12->logits,0.0027210563
a14.h15->logits,0.0019649465
