edge,score
m1->a7.h18<q>,0.07421875
m1->a7.h19<q>,-0.06542969
m1->a7.h19<k>,-0.078125
m1->a7.h21<q>,0.26953125
m1->a7.h22<q>,0.047607422
m1->a7.h25<q>,-0.12597656
m1->a7.h27<q>,-0.05053711
m1->a7.h28<q>,0.053710938
m1->a7.h29<q>,0.08984375
m1->a7.h31<k>,-0.051513672
m1->m7,-0.265625
m1->a8.h0<q>,0.080078125
m1->a8.h0<k>,-0.14453125
m1->a8.h3<q>,-0.13476562
m1->a8.h8<q>,0.125
m1->a8.h8<k>,0.05029297
m1->a8.h9<q>,0.071777344
m1->a8.h10<q>,0.09082031
m1->a8.h10<k>,0.049804688
m1->a8.h11<q>,-0.08691406
m1->a8.h12<q>,-0.046142578
m1->a8.h13<q>,-0.061279297
m1->a8.h14<k>,0.09765625
m1->a8.h15<k>,-0.05493164
m1->a8.h16<q>,-0.08203125
m1->a8.h16<k>,0.103515625
m1->a8.h17<q>,-0.06298828
m1->a8.h17<k>,0.064453125
m1->a8.h19<q>,-0.25
m1->a8.h20<k>,-0.115234375
m1->a8.h21<q>,-0.14648438
m1->a8.h21<k>,0.13671875
m1->a8.h26<k>,-0.07519531
m1->a8.h28<k>,0.052490234
m1->a8.h29<q>,-0.07421875
m1->m8,0.3046875
m7->m8,-0.05029297
m1->a9.h4<q>,0.10058594
m1->a9.h4<k>,-0.06933594
m1->a9.h5<q>,0.084472656
m1->a9.h5<k>,-0.25195312
m1->a9.h6<k>,-0.19140625
m1->a9.h9<q>,-0.052246094
m1->a9.h11<k>,0.05102539
m1->a9.h13<q>,0.13085938
m1->a9.h13<k>,-0.048095703
m1->a9.h17<q>,0.049072266
m1->a9.h24<q>,-0.044433594
m1->a9.h27<q>,-0.10986328
m1->a9.h28<q>,0.057861328
m1->m9,0.060302734
m1->a10.h0<q>,-0.049804688
m1->a10.h2<k>,-0.048339844
m1->a10.h3<q>,-0.076171875
m1->a10.h5<q>,0.13964844
m1->a10.h7<q>,0.111816406
m1->a10.h7<k>,-0.047607422
m1->a10.h13<q>,0.103027344
m1->a10.h15<q>,-0.2734375
m1->a10.h17<q>,-0.06347656
m1->a10.h20<k>,-0.061035156
m1->a10.h22<q>,-0.061523438
m1->a10.h24<q>,0.043701172
m1->a10.h25<q>,0.13769531
m1->a10.h27<q>,-0.068847656
m1->a10.h28<q>,-0.068359375
m1->a10.h28<k>,0.063964844
m1->a10.h30<q>,0.061279297
m1->a10.h30<k>,0.061035156
m1->m10,0.10058594
m1->a11.h10<q>,-0.12207031
m1->a11.h10<k>,0.107910156
m1->a11.h12<q>,0.05908203
m1->a11.h13<q>,0.13964844
m1->a11.h16<k>,-0.04663086
m1->a11.h18<k>,-0.16601562
m1->a11.h20<q>,0.15136719
m1->a11.h23<q>,-0.059570312
m1->a11.h27<q>,0.057128906
m1->a11.h28<q>,0.20019531
m1->a11.h31<k>,-0.083984375
m1->m11,0.05908203
m9->m11,-0.078125
m1->a12.h15<q>,-0.050048828
m1->a12.h16<k>,-0.087890625
m1->a12.h24<q>,-0.05053711
m1->a12.h24<k>,0.068847656
m1->a12.h29<q>,0.055664062
m1->a12.h31<q>,0.044921875
m1->m12,0.22851562
m11->m12,-0.045898438
m1->a13.h0<q>,-0.048828125
m1->a13.h5<q>,0.21386719
m1->a13.h5<k>,-0.10498047
m1->a13.h5<v>,0.044677734
m1->a13.h12<q>,0.100097656
m1->a13.h12<k>,-0.059570312
m1->a13.h19<k>,-0.05126953
m1->a13.h25<q>,-0.24023438
m1->a13.h28<q>,0.05053711
m1->m13,0.045410156
m1->a14.h0<q>,-0.06298828
m1->a14.h0<k>,0.055664062
m1->a14.h6<q>,-0.048095703
m1->a14.h8<q>,0.18652344
m1->a14.h14<q>,-0.095214844
m1->a14.h16<q>,-0.14160156
m1->a14.h25<q>,0.048828125
m1->a14.h27<k>,-0.064453125
m1->m14,-0.07861328
m9->m14,0.045654297
m1->a15.h7<q>,-0.056152344
m1->a15.h16<q>,-0.043945312
m1->a15.h24<q>,0.07763672
m1->a15.h30<q>,0.06933594
m1->m15,0.05444336
m13->m15,0.047607422
m14->m15,0.052490234
m1->a16.h6<q>,0.12207031
m1->a16.h7<q>,-0.055419922
m1->a16.h8<q>,0.08642578
m1->a16.h14<q>,-0.13085938
m1->a16.h14<k>,0.06542969
m1->a16.h15<q>,0.087402344
m1->a16.h27<q>,-0.10644531
m1->a16.h27<k>,0.053222656
m1->m16,0.087890625
m1->a17.h3<q>,0.118652344
m1->a17.h3<k>,-0.05126953
m1->a17.h6<q>,-0.048095703
m1->a17.h15<q>,0.056152344
m1->a17.h25<q>,-0.05493164
m14->m17,-0.046142578
m1->a18.h0<q>,0.047851562
m1->a18.h4<q>,-0.044433594
m1->a18.h6<q>,0.08251953
m1->a18.h11<q>,0.056640625
m1->a18.h21<q>,0.06225586
m1->a18.h25<q>,-0.13183594
m1->a19.h2<q>,0.043945312
m1->a19.h5<q>,0.056152344
m1->a19.h16<q>,-0.053466797
m18->a19.h5<q>,0.046142578
m1->a20.h4<q>,-0.091308594
m1->a20.h21<q>,0.05908203
m1->a20.h21<k>,-0.061523438
m1->m20,-0.049072266
m1->m21,-0.092285156
m1->a22.h5<q>,0.07324219
