edge,score
m1->a8.h17<q>,-0.08935547
m1->a8.h17<k>,0.080566406
m1->a8.h19<q>,-0.19921875
m1->a8.h20<q>,0.091308594
m1->a8.h28<q>,-0.19726562
m1->a8.h29<q>,-0.123046875
m1->a8.h30<q>,0.13476562
m1->a8.h30<k>,-0.07861328
m1->a9.h3<q>,-0.22363281
m1->a9.h4<q>,0.20996094
m1->a9.h4<k>,-0.13574219
m1->a9.h5<k>,-0.06640625
m1->a9.h6<q>,-0.1484375
m1->a9.h6<k>,-0.17578125
m1->a9.h9<k>,0.06738281
m1->a9.h10<q>,-0.07324219
m1->a9.h12<q>,0.087402344
m1->a9.h13<q>,0.07080078
m1->a9.h17<q>,0.07763672
m1->a9.h18<q>,0.08203125
m1->a9.h19<q>,0.06640625
m1->a9.h22<q>,0.13867188
m1->a9.h27<q>,-0.16992188
m1->a9.h28<q>,0.07421875
m1->m9,-0.3515625
m1->a10.h0<q>,-0.083984375
m1->a10.h0<k>,0.060058594
m1->a10.h1<q>,-0.06982422
m1->a10.h1<k>,0.12988281
m1->a10.h1<v>,-0.09423828
m1->a10.h2<q>,0.08544922
m1->a10.h3<q>,0.110839844
m1->a10.h5<q>,0.23242188
m1->a10.h7<q>,0.26367188
m1->a10.h7<k>,-0.17871094
m1->a10.h9<k>,0.06542969
m1->a10.h13<q>,0.075683594
m1->a10.h13<k>,-0.2109375
m1->a10.h15<q>,-0.2890625
m1->a10.h15<k>,0.06591797
m1->a10.h17<q>,-0.15234375
m1->a10.h22<k>,-0.057861328
m1->a10.h23<q>,0.15527344
m1->a10.h25<q>,0.06933594
m1->a10.h27<q>,-0.06347656
m1->a10.h28<q>,-0.08251953
m1->a10.h30<q>,-0.07373047
m1->a10.h30<k>,0.10058594
m8->m10,-0.06347656
m1->a11.h0<q>,-0.16015625
m1->a11.h1<q>,-0.075683594
m1->a11.h4<q>,-0.09082031
m1->a11.h4<k>,0.05908203
m1->a11.h10<k>,0.061279297
m1->a11.h12<q>,-0.16015625
m1->a11.h13<q>,0.34765625
