Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.5742833530902862,1.1698005962371827,0.6357007712125778,1.6233954453468322,1.188937349319458,1.1905073738098144,1.1676614058017731,1.1922860157489776,1.7649874997138977,1.9590240287780762,2.074992847442627,1.5459057092666626,1.3929281103610993,1.7522587275505066,1.7170242381095886,1.281829652786255,1.4962470269203185,0.8216595411300659,1.868358850479126,1.6113835310935973,0.5225034195184708,0.3726980155706406,1.347884132862091,0.7477796506881714,0.9193966484069824,1.113080425262451,0.8679396212100983,1.1739750838279723,0.9539880073070526,1.2703207433223724,1.5834101343154907,0.774354242682457
1,1.045628969669342,1.1874070465564728,1.1839536428451538,1.1315059018135072,1.3315022110939025,1.3127007603645324,1.4070817923545837,1.5752120757102965,0.9962710380554199,1.260308233499527,0.7123290765285492,0.8753474497795105,1.1329360926151275,1.397587994337082,1.3600166368484496,1.2571161675453186,1.1520760655403137,1.1961791467666627,1.3440457606315612,1.2191372442245483,0.9603230321407318,1.2338664710521698,1.3308634114265443,1.2891250443458557,1.394471925497055,1.277613114118576,1.3402996051311493,1.4446024537086486,0.6205047291517257,0.7344231534004212,0.9513968026638031,0.9229711389541626
2,1.4749299335479735,1.5545078229904175,1.3593815910816192,1.3834262192249298,0.8672408962249756,1.0057846260070802,1.082105211019516,0.8844854009151458,1.5290451645851135,1.3935538589954377,1.1391992473602295,1.5102735781669616,1.140737065076828,1.3649241769313811,1.7662240505218505,1.7478474950790406,1.235733916759491,1.1911401855945587,1.4227541089057922,0.6962071216106415,1.6369295811653137,1.5405659508705138,1.3474550557136535,1.226128981113434,1.0471454870700836,1.036678215265274,1.4061599171161652,1.3266549599170685,1.4672951126098632,1.506437610387802,1.418714325428009,1.3051040494441986
3,1.060351539850235,0.879310771226883,0.9909456479549408,1.3496701788902283,1.503473263978958,1.2527220010757447,1.1813621079921723,1.0616325616836548,0.8180728483200074,0.9583978807926178,1.1796241736412048,1.0443634831905364,1.2081219375133514,0.8785151195526123,1.0843331706523895,0.7729099422693253,1.1815523302555084,1.1183683753013611,1.162492232322693,1.045644371509552,1.2101562690734864,0.7912540292739868,0.4998599374294281,1.0446017003059387,1.1929081499576568,1.1913077807426453,1.3274680292606353,1.2975565469264985,0.683697110414505,0.8609218990802765,0.8500884914398193,1.047827241420746
4,1.4174642992019653,0.613220556974411,0.9940953314304352,1.025088871717453,0.8891582798957824,0.8094803577661515,0.7789110732078552,0.88820432305336,0.5658768874406814,0.6301067391037941,0.5702369678020477,1.1441405045986175,1.0017799067497253,0.7231441915035248,1.0888722395896913,0.9545048677921295,1.3986680507659912,0.9758271694183349,1.185649049282074,1.2922042751312255,1.1755428731441497,1.2934266233444214,0.7967694556713104,0.6472169560194015,0.8391807520389557,1.0158690106868744,0.9149001455307006,0.8441624701023102,1.1329305851459504,1.5600729012489318,1.3197010600566863,1.0954617321491242
5,0.7072619891166687,0.9083181774616241,0.8717614555358887,0.8196750545501709,1.0452132952213287,1.5244337391853333,0.9802656185626983,1.2370251739025115,1.454538458585739,1.5165956509113312,1.6592075443267822,1.818488380908966,0.9563283956050873,0.7632772475481033,0.8921896684169769,0.83737229347229,0.6649753040075302,0.7174273574352265,0.8317662572860718,1.0668447613716125,0.7531170582771302,1.3949239015579225,1.4422515892982484,1.0859074330329894,0.7504345381259918,0.5796116995811462,0.8458403587341309,0.6012794673442841,0.8522943377494812,0.9713213121891022,0.9163566982746124,0.91025794506073
6,0.8464229226112365,0.9469179403781891,0.8651860588788987,0.8292133855819702,0.6864237827062607,0.6237705045938492,0.892669813632965,0.4297319442033768,1.3711947047710418,1.406712257862091,1.4467654752731323,1.7209898900985718,1.0233498072624208,0.9610350716114044,1.043862498998642,0.698612067103386,0.7588369506597519,0.9391695261001587,0.6431243371963501,0.6865206480026245,0.664325042963028,0.5322371309995652,0.6329548466205597,0.7304605221748353,0.6507836121320725,0.7796137011051179,0.8661769247055053,1.0477438759803772,0.8782374918460846,0.8419604969024658,0.7685811483860016,0.7786469459533691
7,0.5412128603458405,0.5014268881082535,0.5887854945659637,0.6512948530912399,0.7380623519420624,1.9612448263168334,1.7157485675811768,0.9396567857265472,0.8331856846809387,1.5695076394081116,0.575285656452179,0.5483678311109543,1.5093296492099761,0.548402163386345,0.5457240062952041,0.5046747267246247,0.6985300934314728,0.5300889486074447,0.8092311811447144,0.5544717609882355,0.8707888674736023,0.8940373146533966,1.1460783970355988,0.7946616357564926,0.7052409356832504,0.6066726732254029,0.6189300924539566,0.7437581157684326,1.5235642838478087,1.3138548409938813,1.3814528501033783,0.7544437527656556
8,0.7879097753763199,0.8626376903057098,0.6389268273115158,0.8773467934131622,0.8475421738624572,0.6044199699163437,0.6184086823463439,0.6901380372047424,0.8318387770652771,0.5170111566781997,0.4771565687656403,0.723673461675644,0.582187956571579,0.7413263285160064,0.7961314928531646,0.5966052502393723,0.9758652925491333,1.3083758306503297,1.5299215066432952,1.510557918548584,1.577604261636734,1.2692554080486298,0.6536219084262848,0.7866997170448303,0.7937488913536072,0.7050158071517945,0.7708910143375397,0.7545145577192307,1.0717752647399903,0.5214349508285523,1.066808214187622,1.197273063659668
9,0.48201768219470975,0.6787926781177521,0.46352737009525297,0.5339619833230972,0.3722602638602257,0.5512143862247467,0.5461332523822784,0.5749697685241699,1.8953993439674377,1.1284779763221742,1.6096555054187776,0.9417048561573028,1.0257651424407959,0.3712590131163597,0.45786491930484774,0.45364458560943605,1.1879712176322936,1.444765748977661,0.9420887094736099,0.9225801253318786,0.6231782394647598,0.9377166640758514,0.9483795261383057,0.6090673124790191,0.8774536550045013,0.4951938235759735,0.42575024396181105,0.8015374124050141,0.787680813074112,0.7868610244989395,0.9891932260990143,0.7558819997310638
