Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,1.6462647342681884,2.008426263332367,1.9342031812667846,2.3168220114707947,1.879384787082672,1.91051372051239,1.8830917263031006,1.6844611740112305,1.2663081037998198,1.7159342694282531,1.8502533888816834,0.9282033824920655,2.2202728271484373,2.1439512538909913,2.361687867641449,0.9688360977172852,2.3229234862327575,1.0063423150777817,1.5916726064682007,2.263626892566681,0.3473030051589012,0.382315571308136,1.1962295436859132,0.7853065901994705,1.48747896194458,1.6233377742767334,1.5185667777061462,1.6267353200912475,1.6312103652954102,2.9619279599189756,2.54658328294754,2.856267328262329
1,2.5558543276786803,2.0477852058410644,1.6768688941001892,1.5338472747802734,1.7171952414512635,2.0822268557548522,2.380213634967804,2.537133159637451,1.3563785219192506,1.7490549826622008,1.162733320593834,1.7975046718120575,1.1351411652565002,2.030071198940277,1.9023570311069489,1.5811727488040923,1.9170533299446106,1.3608092737197877,3.11149631023407,1.6455240046977997,1.8769945549964904,2.477231492996216,2.08119860291481,2.330760781764984,2.3867847108840943,3.058089349269867,2.559333019256592,2.857375433444977,0.9129959523677826,1.1931629228591918,1.7960171401500702,2.021467523574829
2,2.249897336959839,2.728598191738129,2.38284921169281,2.4886834144592287,1.0378358030319215,1.3469532763957976,1.1707280039787293,1.3848520743846893,2.1423753309249878,2.3280806720256804,2.4194531440734863,2.238918330669403,2.197361353635788,2.912160408496857,3.2526675844192505,4.2401610326766965,2.24979900598526,2.035245314836502,1.8300142240524293,1.02736243724823,3.635011534690857,3.469861271381378,1.9912084329128266,3.003859598636627,1.480573273897171,1.5836003315448761,3.285300705432892,2.261304636001587,2.631118257045746,2.0718234276771543,1.594859973192215,2.9738429951667786
3,1.2759327960014344,2.2969156277179716,1.0788377249240875,1.3284390115737914,0.5854615223407745,5.945279202461243,1.113826848268509,0.6448041146993637,2.7036513471603394,4.093189780712128,1.4143522667884827,2.914334578514099,1.0203823626041413,0.9192830276489258,0.9895091152191162,0.941501350402832,0.812862651348114,4.950560693740845,0.6345062273740768,2.0171277141571045,1.4207469856739043,1.0803481066226959,0.7806658369302749,1.2111574268341065,0.8800778138637543,1.267380369901657,4.231470475196838,1.2683116173744202,1.6115786933898926,1.8267540514469147,1.3845224010944366,1.1757762145996093
4,1.2918150556087493,0.6230426019430161,0.7075556260347367,1.0973046541213989,1.1306034159660339,1.5843002438545226,1.0443028509616852,0.8746087276935577,1.0383947932720183,1.0880376517772674,0.9693212831020355,1.1689924919605255,3.81752046585083,1.5788044106960297,4.6135321664810185,1.5253069806098938,1.311160135269165,0.7652936995029449,0.7517981058359147,1.216722856760025,1.0198879110813142,1.2349053072929381,0.884647821187973,1.0909482192993165,1.9271899437904358,2.520729411840439,2.5349212396144867,2.496847791671753,2.1598454523086548,1.2570567899942398,0.7205052065849304,0.947154027223587
5,0.800961880683899,0.9805926084518433,1.0264666146039962,1.2222246092557907,1.3754347562789917,1.2093736323714257,0.7866956299543381,0.7373119047284127,0.7138452678918839,0.44927279829978944,0.5774741435050964,0.35113884836435316,1.234655394554138,1.0708182454109192,1.1909979820251464,0.8855070066452027,1.2967869651317596,1.5203501653671265,1.0602016818523408,0.8696996986865997,3.1095996356010436,0.5699339377880096,0.9665340614318848,0.841931917667389,1.3807430744171143,1.211296920776367,1.0714383798837661,1.4761147916316986,1.439237595796585,0.9219385200738907,0.9190608865022659,0.7083260601758957
6,3.587233443260193,1.312709059715271,1.2419354259967803,3.303673644065857,0.7626372897624969,0.9779033488035203,1.117664773464203,0.8745391443371773,1.860083930492401,1.7618638455867768,0.7115041619539261,0.9211111247539521,0.9306610679626465,0.7617502585053444,0.8420260471105575,0.909911944270134,0.7873256427049636,0.8402780622243882,0.6430869537591934,0.8344657641649246,1.394132069349289,1.9608096969127655,0.7617240923643113,1.68708993434906,0.9559119194746017,0.9781651401519775,1.1915966284275055,1.8265043532848357,0.715589707493782,1.751651917695999,0.9120391976833343,2.2682088124752045
7,0.7190094822645188,0.7815186327695847,0.6967985552549362,0.6850965383648873,1.2555510604381561,0.44614618957042695,0.9692835164070129,0.8674368458986282,0.46120211958885193,0.39704617246985435,0.4084554037451744,0.5426765334606171,0.8014843779802322,0.681664971113205,1.1821206766366958,1.113001947402954,0.6269653606414795,1.012741369009018,0.9568736296892166,1.286045753955841,0.5803586494922638,0.8365296494960784,0.6427648878097534,0.7943941640853882,0.6268721693754196,0.7996035048365593,0.7538515168428421,0.7346786737442017,0.8878573051095009,1.5029461348056794,0.6387997853755951,0.7271025830507278
8,0.8733186537027359,1.4469963592290878,3.1607126224040987,2.1947304046154024,0.8189793807268143,1.4238674336671828,1.5399314576387406,1.841180374622345,0.9256945586204529,1.4506564778089523,2.287581106424332,2.4750222301483156,1.8478659200668335,2.907882112264633,1.0403281724452973,3.7032698917388918,2.739268856048584,0.8207358610630036,0.4717811015248299,1.4379512071609497,1.3262730294466019,1.4873361247777939,2.6343439078330992,1.4550918519496918,1.6092362844944,1.9913279676437379,2.481734046936035,0.8328166043758393,1.5565564185380936,1.6394264471530915,1.5647011107206346,1.8770925319194793
9,1.2288501358032227,0.8408880627155304,1.363267320394516,1.1904318702220917,0.9032034122943878,0.8712303411960601,1.407215735912323,0.7293453758955002,1.042368986606598,0.550444648861885,2.2004636454582216,3.366196565628052,1.0049774062633514,1.9656056916713716,1.383609620332718,1.4243456494808198,0.5421111688017846,1.9143186461925508,0.6189945620298386,1.8306122088432313,0.7929769796133042,1.3657747614383697,1.3714580708742141,0.7863663494586944,0.7672665113210678,0.903680145740509,1.0930540424585342,0.6242333000898361,2.8126936960220337,0.8892021387815475,1.9571774172782899,0.8538396644592285
10,2.520226709842682,2.236605256795883,0.5008242052793502,2.483965153694153,1.216717277765274,0.7423653590679169,1.7260816371440888,0.7322025728225708,1.3123304677009582,1.7375107860565187,1.377120133638382,1.3457466703653336,1.082743102312088,0.8350403946638107,0.4775793460011482,0.8270316356420517,0.8013445937633514,1.9045546293258666,1.0925404942035675,1.3315331155061723,1.604065716266632,1.7425479257106782,1.9565459525585174,2.470607407093048,0.7204770737886429,0.874593323469162,0.732221607863903,1.3152768409252167,1.07091774225235,1.0610731947422027,1.435138522386551,1.2133678674697876
11,0.4892283567786217,0.5627449208498001,0.4573123976588249,0.804221385717392,0.584045620560646,0.5992853996157647,0.5689506700634956,0.8187983053922653,1.3954060292243957,0.6120196145772934,1.854140977859497,1.606687481403351,0.6329157018661499,1.4246827644109725,0.5256245712935924,1.2691710245609285,0.7608958786725998,0.8862138736248016,0.8759608590602874,1.535396625995636,1.4463415038585663,0.9814958500862122,1.06263787150383,0.7141682207584381,1.2579262781143188,1.3085280525684357,0.8326002204418183,2.0587972092628477,0.9498306250572205,1.3999465560913087,0.5275411409139633,0.7081193155050278
12,1.7601859784126281,1.2255695867538452,0.664829604625702,1.9273894017934798,0.6574633914232254,0.43640030175447464,0.8582887256145477,0.239166699051857,1.0800100219249726,0.5404344403743744,0.9349914664030075,3.327332992553711,0.43521059840917586,0.528232436478138,2.644474627971649,0.6820528084039688,1.0852166640758514,0.35789626836776733,0.9569615080952645,1.2030106210708618,1.40301265001297,0.5952667343616486,1.461750169992447,1.4392030692100526,1.4238818955421448,0.6528005802631378,1.1637922769784927,1.8415650272369384,0.275708204805851,0.6691301923990249,0.3779033863544464,0.6172934156656266
13,0.9043183758854866,3.1954040002822874,1.386510453224182,0.43038225650787354,0.16401551514863968,1.3430166095495224,0.08605296581983567,0.3247892951965332,3.1324058175086975,1.0072346168756485,2.39518497467041,3.765024013519287,0.16751064844429492,0.6453012186288833,1.1980887538194656,1.0670183455944062,0.9749183410406113,1.2426999425888061,3.960066123008728,0.9350769753754139,1.495876567363739,0.5320097282528877,1.1213833107054234,2.027211091518402,2.7204500079154967,1.6221392238140107,0.8714220708608628,1.0685732555389404,1.253511712551117,0.9372705739736557,1.8643230080604554,4.6102214479446415
