Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
20,0.07055939510464668,0.03289264142513275,0.043949555791914466,0.07255158774554729,0.03992256585508585,0.1201760220527649,0.05503218255937099,0.12203011609613895,0.054525816962122914,0.06246746011078358,0.049083635173738004,0.07499639436602593,0.08982095703482627,0.05384372889995575,0.07769520282745361,0.035633813962340354,0.04842031836509705,0.04191212572157383,0.14347112983465193,0.02850019747391343,0.08767391599714756,0.13760240107774735,0.0479841647669673,0.04204428803175688,0.04909946721047163,0.061672191247344015,0.029891019091010093,0.030308591648936272,0.06907325342297554,0.04009912958368659,0.053438959047198295,0.08670919090509414
21,0.045148301906883716,0.039161059968173505,0.06346326593309641,0.039795055985450745,0.04117939908057451,0.03208168972283602,0.030341065246611832,0.0683450286462903,0.060316591151058675,0.06566468872129917,0.08100157804787159,0.02603724639862776,0.040775711722671984,0.07050848267972469,0.058472678251564505,0.08279516827315092,0.04764742411673069,0.055558372028172015,0.017967522777616977,0.03965864699333906,0.05085462536662817,0.022276170989498495,0.040063534304499625,0.037149195186793806,0.03732857946306467,0.05888774212449789,0.041832968778908255,0.038877740669995546,0.050469998829066755,0.03260373543947935,0.06660789381712676,0.058632178902626036
22,0.040896734409034255,0.04798139367252588,0.07236420758068561,0.07767811007797717,0.051654195301234725,0.04238922268152237,0.07937559954822064,0.05902915932238102,0.06658345259726048,0.046170765291899445,0.04710063587874174,0.08709594681859016,0.06716223884373904,0.03109848277643323,0.02112510599195957,0.01703900276683271,0.09892821945250034,0.07973422914743424,0.0395423911139369,0.04192620843648911,0.03346133042126894,0.043652528077363965,0.0448824729770422,0.09764489233493805,0.042742029577493665,0.04049282517284155,0.0562169398367405,0.0533570821210742,0.022160696648061275,0.03805843938142061,0.08181231901049614,0.14747003477066756
23,0.04139882147312164,0.08521845966577529,0.027490254659205675,0.04279864002019167,0.048669684901833536,0.06311449453234673,0.026887400634586812,0.06091741610318422,0.05434626948088408,0.0620646795257926,0.04564251720905304,0.023283667154610155,0.06138196941465139,0.024289006451144814,0.049734300896525384,0.027380352225154638,0.044585168920457365,0.05295222237706185,0.04733124904334545,0.04508922327309847,0.0790617324411869,0.03070004368200898,0.032866106815636155,0.0244916576333344,0.04491700895130634,0.060333529636263844,0.020334060713648797,0.03130871891975403,0.08439919322729111,0.040849466323852536,0.021316521679982544,0.047441518902778625
24,0.028578694555908443,0.10575813472270966,0.04183801904320717,0.05635934703052044,0.08934984214603901,0.12338229194283486,0.0465574137866497,0.12614809110760689,0.05242577847093344,0.026813173219561576,0.08578728646039963,0.06373632293194532,0.04826064363121987,0.12630964510142803,0.09026421464979649,0.060919845402240755,0.04728294286876917,0.09779298089444638,0.08021649487316608,0.03169964276254177,0.12196412049233914,0.026802888549864293,0.05313293106853962,0.12914182528853416,0.09623548358678818,0.029214554503560065,0.03110077455639839,0.039356948733329775,0.09712239220738411,0.0950663310289383,0.09510452724993229,0.05734132967889309
25,0.10004823945462704,0.03520339652895928,0.03203392386436463,0.11704250134527683,0.07264228418469429,0.18389219366014004,0.02655742608010769,0.08191916927695274,0.019708736231550575,0.04376168930903077,0.044317007251083854,0.24779863603413105,0.08023600295186042,0.06935370568186044,0.02289237789809704,0.027264730464667083,0.058153790235519406,0.04487171806395054,0.029565723296254873,0.03581070423126221,0.028428622810170053,0.04357888326048851,0.1015914537012577,0.04419373739510775,0.05030777145177126,0.04816920783370733,0.05444980286061764,0.057103168964385984,0.09196219488978385,0.10870230324566364,0.045076941177248954,0.06786941904574632
26,0.13850805826485157,0.021492737950757144,0.09791565552353859,0.0608357722684741,0.09593409664928913,0.030994153916835784,0.07426083281636238,0.04148408776149154,0.026190288048237562,0.03844880744814873,0.14001054421067238,0.02127400241792202,0.04941551558673382,0.04057192008942365,0.13745075985789298,0.11586186721920967,0.03871494583785534,0.05218255307525396,0.05835205964744091,0.14089784435927868,0.04923439659178257,0.18072170436382293,0.031257177367806435,0.06159632094204426,0.08377197124063969,0.05763984203338623,0.05148502632975578,0.07367151789367199,0.08375605426728726,0.11850745350122452,0.08536450177431107,0.043824331127107145
27,0.03169971497729421,0.024375385576859115,0.1189591620862484,0.032441105581820014,0.18245181441307068,0.034993811044842005,0.053188002556562426,0.08409901052713394,0.06786883939057589,0.03711366575211286,0.04092862755060196,0.044427994675934314,0.08582317113876342,0.02452017121016979,0.04792662631720304,0.13566990427672862,0.13149885416030885,0.04984841898083687,0.028451084960252046,0.040690361354500056,0.0641509785503149,0.049881335124373434,0.06312865979969501,0.056165887154638765,0.04707693949341774,0.03830583292990923,0.034576289020478726,0.05315922141075134,0.07864335894584656,0.048275419771671296,0.03616667810827494,0.01975792771205306
28,0.03768760859966278,0.03825290702283382,0.03606373604387045,0.06159203127026558,0.03752708677202463,0.02358513755723834,0.06875659503042698,0.14857620418071746,0.027552247028797865,0.2846944764256477,0.02549249731004238,0.041362336203455925,0.026043475195765494,0.31155299544334414,0.12324169203639031,0.040897340960800645,0.019709395924583078,0.09268052518367767,0.07395516239106655,0.0458535048365593,0.1863092502951622,0.033298387005925176,0.0341595758125186,0.062437658458948136,0.024210558012127875,0.15383270889520645,0.12702211931347848,0.020255806650966407,0.10062000326812268,0.047382264137268065,0.0698523112386465,0.0707762773707509
29,0.054966927915811536,0.021910405848175288,0.17905735984444618,0.02842160766944289,0.051094774566590784,0.14512333363294602,0.04471281070262194,0.04841188076883554,0.08478079572319984,0.15073369517922403,0.1701975706219673,0.059555586725473404,0.08076154954731464,0.06389019824564457,0.06129871837794781,0.12096389472484588,0.021400805935263632,0.05764124069362879,0.5745838016271592,0.08677571497857571,0.0675239871442318,0.07353690728545188,0.03596261892467737,0.09774461545050145,0.0499100236594677,0.03759267121553421,0.1322637318074703,0.027208955716341732,0.2920616662502289,0.04618752934038639,0.07880842126905918,0.15054085351526736
30,0.05999649938195944,0.047403824515640736,0.08308553621172905,0.05559930503368378,0.21898700699210166,0.03957251900807023,0.041116656884551045,0.04268417332321405,0.08228455901145935,0.1635278980433941,0.03407495964318514,0.034050721116364,0.17076933830976487,0.014461179208010435,0.08950485505163669,0.08748271234333516,0.02181174425408244,0.02290909120813012,0.0772617106512189,0.086746867261827,0.04164716374129057,0.03993489075452089,0.05132143694907427,0.05643217690289021,0.1170173117518425,0.05748035307973623,0.25316924005746844,0.5797561520338058,0.032020740769803525,0.037099826969206336,0.04722768574953079,0.07262495443224908
31,0.10169558607041836,0.13514519341289996,0.5613234186172485,0.09315766170620918,0.21769211024045945,0.16855473324656486,0.12006161749362945,0.1592241518944502,0.18170434176921846,0.15857558719813825,0.13391685657203198,0.20389250963926314,0.09756989732384681,0.11447591945528984,0.09750924125313759,0.14092302672564982,0.10539461724460125,0.18170475415885448,0.12493119589984417,0.21803242236375808,0.12457821398973465,0.10215336002409459,1.0008304059505462,0.1308553835004568,0.14912685960531236,0.1923854412138462,0.07921071372926235,0.14850074887275697,0.1840179844945669,0.32522361636161806,0.3466376718878746,0.13493783563375472
