Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,6.972290910198353e-05,0.00013074055503238923,7.19285995728569e-05,6.352328637149185e-06,2.2252670751186086e-05,6.966951383219566e-05,0.00019605321489507332,4.245364361850079e-05,5.799213095087908e-06,1.1671593674691395e-05,3.4106074817827906e-05,2.3933132288220803e-05,1.0219626674370374e-05,0.00014512904628645627,4.267628057277761e-05,2.1091739654366393e-05,0.000308663789764978,5.227025329077151e-05,7.002290374657604e-05,2.228988269052934e-05,9.500531494268217e-05,4.894578421954066e-05,0.00010903150425292551,1.207525983772939e-05,2.9694597760681063e-05,1.650345788220875e-05,1.8317469857720426e-06,5.322432079992723e-06,1.9934541742259172e-05,0.00024713532533496616,2.9520858624891844e-05,9.661779142334126e-05
1,0.006962149674072862,0.004050185717642307,0.005157019170001149,0.002865990004502237,0.002742705694399774,0.0013517325487919151,0.0171135475859046,0.0058392574172466995,0.009592818161472678,0.008436430916190148,0.009328094944357872,0.0039985090913251045,0.001241278931265697,0.008462665006518363,0.002974984375759959,0.007537896446883678,0.010940915532410144,0.040309599563479424,0.01017693530768156,0.011320353355258703,0.007711665164679289,0.003862320608459413,0.011590294120833278,0.014696897473186255,0.009542556572705507,0.010365781933069229,0.02163172038272023,0.011632047221064567,0.005800310987979174,0.0036005380796268584,0.0037832492403686046,0.0026709533389657736
2,0.00809296775609255,0.006706770956516266,0.009649609979242087,0.011225558845326304,0.012225314434617758,0.012834600005298853,0.004774965811520815,0.027358905151486396,0.016256561819463968,0.009621731555089354,0.011246299743652344,0.017576918713748457,0.011402025325223804,0.008999342732131481,0.016287458967417477,0.055100371688604356,0.014878927692770959,0.017610091380774975,0.007909076837822795,0.016961386911571025,0.009058801662176848,0.00932597047649324,0.06066656619310379,0.07123100847005844,0.014966991227120162,0.013094949591904879,0.006283674044534564,0.02027098258957267,0.01253106478601694,0.03217199433594942,0.01817225491628051,0.008912251247093082
3,0.009800160471349954,0.028694416247308254,0.01272090706974268,0.016109030675143004,0.017209164649248123,0.012464563716202975,0.019044069815427066,0.0051680854987353085,0.023901943974196913,0.023093962594866752,0.009246884789317846,0.03233411699533462,0.017171703204512598,0.019704478569328786,0.015562569703906775,0.01871458727866411,0.016635706294327975,0.03364213842898607,0.0127866614703089,0.006241262964904308,0.014693905282765627,0.020034140422940255,0.01932692537084222,0.008140458185225725,0.008425714019685983,0.015719682183116673,0.028545893505215646,0.029135897234082223,0.03502221494913101,0.020453058313578368,0.015830804631114005,0.052858041040599345
4,0.027072360552847386,0.05339619725942612,0.019254528544843198,0.01353765856474638,0.01936470651999116,0.042795919626951215,0.025654759779572486,0.018414954151958228,0.01745013300329447,0.013348793238401413,0.018925143238157034,0.03599190972745418,0.04367113471031189,0.04189783569425345,0.027033023349940778,0.018564571067690848,0.034952955283224584,0.03105271529406309,0.045469424910843374,0.019730995390564204,0.0240355609357357,0.059442607909440996,0.022478527538478375,0.03418725717812777,0.008212732281535864,0.021709728483110667,0.022090557143092156,0.011274274196475744,0.01880771344527602,0.027494227010756732,0.04949162766337395,0.017627719901502133
5,0.04949319384992123,0.03826347555965185,0.017651752196252347,0.011711526159197093,0.04138720903545618,0.02715320635586977,0.028852787613868714,0.03422352395951748,0.04198554914444685,0.05097520366311073,0.07598639294505119,0.01998073810711503,0.06869942776858806,0.04720087509602308,0.04525299515575171,0.05703356333076954,0.021493295412510632,0.013211781345307826,0.026140642557293176,0.05621941812336445,0.07710866458714008,0.03073421910405159,0.08652994886040688,0.06104273244738579,0.03635978139936924,0.017805883791297675,0.007733996603637934,0.039092663452029226,0.032241775654256344,0.03549601890146732,0.04621763788163662,0.08515683591365814
6,0.03572716150432825,0.07490663945674897,0.031066463440656663,0.046491464488208296,0.08420023307204247,0.02848470762372017,0.04920903444290161,0.025515082590281964,0.14199223279953002,0.03991696756333113,0.043781545236706736,0.03998888075351715,0.06128591075539589,0.17087785959243773,0.02856653422117233,0.07590938255190849,0.0180796080455184,0.08855165809392929,0.10531391926109791,0.061376073509454725,0.038568833693861965,0.039750212915241716,0.046309973560273644,0.02718603529036045,0.03801882654428482,0.061904763728380205,0.024971467424184084,0.02620181757956743,0.07462346367537975,0.03836924597620964,0.0700115729868412,0.06895142298191786
7,0.08399161331355572,0.05863530430942774,0.05621220164000988,0.038434659279882905,0.05943318814039231,0.11669711351394653,0.09532213740050793,0.05315470837056637,0.06971210740506649,0.04690173387527466,0.007335648788139224,0.08139073558151722,0.05060732617974281,0.054955011755228045,0.13614582344889642,0.05942350685596466,0.05139651648700237,0.06560685358941555,0.0835283064097166,0.046019370034337044,0.07525781989097595,0.224782954454422,0.06939083933830262,0.06293375410139561,0.04932158585637808,0.06101164571940899,0.045247316751629116,0.04508725956082344,0.06304463282227517,0.05666281655430794,0.025919488444924355,0.05619071308523416
8,0.053557914681732655,0.14790295138955117,0.12766283243894577,0.20905156940221786,0.08631527408957482,0.13705121070146561,0.15468235060572624,0.057863867804408074,0.05568694777786732,0.10588362485170365,0.07599476456642151,0.07809457406401635,0.07716250009834766,0.09375314697623253,0.0705037085711956,0.06264847494661809,0.07077206760644912,0.11341216810047626,0.12665290996432305,0.05698968760669231,0.06088900789618492,0.06103724680840969,0.0972195115685463,0.07870068736374378,0.14727180525660516,0.15293216496706008,0.08403255544602871,0.1232365608215332,0.11200215958058835,0.16827130511403085,0.08877806082367896,0.06059064067900181
9,0.09474584244191647,0.04524705603718757,0.14189649909734725,0.101046222448349,0.06112144872546196,0.1368706539273262,0.10831192836165428,0.11320030748844147,0.0861380523443222,0.07697634868323804,0.24095517098903657,0.08660022690892219,0.12869490176439286,0.08242967151105404,0.05895589396357536,0.09085524670779704,0.06187897019088268,0.14636221572756766,0.17944448947906494,0.11502380803227424,0.1628186123073101,0.11577431820333003,0.060353097319602964,0.09460034593939781,0.11114312179386615,0.0978263133764267,0.025554199647158386,0.1189801450073719,0.0783090565353632,0.12469994753599167,0.31730900317430494,0.16320139050483704
