edge,score
m6->m17,0.013427734
a7.h10->m17,0.013122559
m7->m17,-0.025512695
m8->m17,-0.027954102
m10->m17,0.053955078
m11->m17,-0.048828125
a12.h0->m17,-0.015136719
a12.h5->m17,0.012817383
m12->m17,-0.015380859
m13->m17,-0.041259766
m15->m17,0.018066406
a16.h11->m17,0.016113281
m16->m17,0.08251953
m2->m18,-0.016601562
m6->m18,-0.027832031
m9->m18,0.021972656
m10->m18,0.018920898
m11->m18,0.030761719
m12->m18,0.025146484
m14->m18,-0.052246094
m15->m18,0.012817383
m16->m18,0.01361084
m17->m18,-0.043701172
m0->m19,-0.012756348
m4->m19,-0.012023926
m7->m19,0.026733398
m9->m19,-0.01965332
a10.h7->m19,-0.016845703
m11->m19,-0.023925781
m12->m19,0.041015625
m13->m19,-0.02331543
m14->m19,-0.0154418945
m15->m19,-0.03540039
a17.h5->m19,0.0154418945
m17->m19,-0.03466797
m18->m19,-0.047851562
a19.h8->m19,-0.0134887695
m0->m20,-0.026367188
m6->m20,-0.028564453
m7->m20,0.029541016
a8.h10->m20,-0.016601562
m9->m20,-0.021972656
a10.h2->m20,0.015625
m11->m20,-0.012939453
m12->m20,0.02355957
a13.h6->m20,-0.013366699
a14.h1->m20,-0.022338867
m15->m20,-0.011779785
a16.h11->m20,0.011962891
m16->m20,0.040527344
a17.h4->m20,0.012634277
a17.h11->m20,-0.013305664
m17->m20,-0.027832031
m19->m20,-0.01171875
m2->m21,-0.033203125
m4->m21,-0.018432617
m7->m21,-0.018310547
m9->m21,0.016357422
m11->m21,-0.012268066
m12->m21,0.027832031
m13->m21,-0.021972656
m16->m21,-0.03881836
m17->m21,-0.020141602
m19->m21,-0.018066406
m20->m21,-0.0390625
m5->m22,0.0134887695
m6->m22,0.021118164
m7->m22,0.013671875
m8->m22,0.013977051
m12->m22,0.016235352
a14.h6->m22,-0.013183594
m14->m22,0.012817383
m15->m22,0.022460938
m16->m22,0.036132812
m17->m22,-0.021240234
a19.h11->m22,-0.015075684
m20->m22,-0.07324219
m21->m22,0.0234375
a22.h13->m22,0.018920898
m0->m23,-0.015991211
m3->m23,-0.020263672
m7->m23,0.051513672
a8.h6->m23,0.021728516
m9->m23,-0.0138549805
a10.h11->m23,0.017944336
m11->m23,0.028564453
a12.h4->m23,0.017578125
m12->m23,0.024414062
a14.h1->m23,0.015991211
a14.h2->m23,-0.012512207
m14->m23,-0.09375
a15.h2->m23,-0.011962891
m15->m23,0.014038086
a16.h11->m23,-0.01965332
m16->m23,-0.072753906
a17.h5->m23,-0.02355957
a17.h10->m23,0.01965332
m18->m23,-0.019897461
a19.h9->m23,0.015258789
a19.h11->m23,0.01953125
a19.h12->m23,0.01965332
a19.h13->m23,0.020507812
m19->m23,0.015136719
a20.h0->m23,0.013366699
a20.h3->m23,-0.020019531
a20.h8->m23,0.012329102
a20.h10->m23,0.018798828
a20.h11->m23,-0.025756836
a20.h13->m23,0.014160156
m20->m23,-0.031982422
m21->m23,-0.072265625
a22.h4->m23,-0.020507812
