edge,score
a7.h26->m11,-0.033935547
m7->m11,0.17285156
a8.h5->m11,-0.034423828
a8.h10->m11,-0.049804688
a8.h12->m11,-0.040527344
a8.h13->m11,0.038330078
a8.h15->m11,0.04345703
a8.h22->m11,0.06542969
a8.h23->m11,-0.051757812
a8.h29->m11,-0.033203125
m8->m11,-0.34570312
a9.h6->m11,0.08300781
a9.h20->m11,-0.061035156
a9.h22->m11,0.059326172
m9->m11,-0.1875
m10->m11,0.13769531
a11.h21->m11,0.03491211
m1->a12.h9<q>,0.03930664
m5->a12.h9<q>,-0.034423828
m8->a12.h9<q>,0.051513672
m9->a12.h9<q>,0.11328125
m10->a12.h5<q>,-0.032958984
m10->a12.h9<q>,0.044921875
m10->a12.h27<q>,0.031982422
m11->a12.h9<q>,0.06298828
m0->m12,-0.09375
a2.h12->m12,-0.030273438
a3.h23->m12,0.03112793
m3->m12,0.083984375
a4.h2->m12,0.03491211
a4.h25->m12,0.036621094
a4.h31->m12,-0.05029297
m4->m12,-0.048339844
a5.h13->m12,-0.03491211
m5->m12,0.122558594
a6.h0->m12,-0.039794922
a6.h5->m12,0.036865234
m6->m12,-0.21972656
a7.h15->m12,0.03125
m7->m12,0.03857422
a8.h14->m12,-0.037109375
a8.h22->m12,-0.03930664
a8.h28->m12,-0.034179688
a8.h29->m12,0.053222656
m8->m12,0.076660156
a9.h12->m12,0.032226562
m9->m12,0.060302734
m11->m12,-0.30859375
a12.h8->m12,-0.041015625
m9->a13.h30<q>,-0.030883789
m10->a13.h13<q>,0.032714844
input->m13,-0.033691406
m1->m13,-0.049316406
m3->m13,0.096191406
a4.h24->m13,-0.034423828
m4->m13,-0.047851562
m5->m13,-0.080566406
m6->m13,0.05126953
a8.h29->m13,0.04248047
m8->m13,0.06298828
a9.h12->m13,0.047607422
m9->m13,0.033447266
m10->m13,-0.10449219
a12.h6->m13,-0.041015625
a12.h9->m13,-0.05029297
m12->m13,0.23046875
a13.h8->m13,0.055419922
a13.h26->m13,0.034423828
input->m14,0.047607422
m1->m14,0.046875
m2->m14,-0.032958984
m4->m14,0.05102539
a5.h3->m14,-0.038085938
m5->m14,0.040283203
a6.h0->m14,-0.04248047
a6.h2->m14,0.04321289
m6->m14,0.042236328
a7.h8->m14,0.034423828
m7->m14,0.061767578
m9->m14,-0.15527344
m11->m14,-0.07861328
a12.h8->m14,0.05102539
a12.h24->m14,-0.045410156
m13->m14,0.08984375
a14.h11->m14,-0.044677734
a14.h16->m14,-0.030517578
a14.h18->m14,-0.032226562
a14.h19->m14,0.079589844
a14.h25->m14,-0.049072266
input->m15,0.08886719
a0.h23->m15,-0.053955078
a0.h28->m15,-0.045898438
m0->m15,0.034179688
m2->m15,0.0703125
a5.h14->m15,-0.044677734
a6.h24->m15,-0.033203125
m6->m15,0.21386719
a7.h8->m15,-0.03955078
a7.h13->m15,0.03930664
a7.h21->m15,-0.031982422
m7->m15,-0.14160156
a8.h8->m15,-0.035888672
a8.h9->m15,0.036132812
a8.h11->m15,-0.034423828
a8.h13->m15,-0.038330078
a8.h14->m15,0.060058594
a9.h1->m15,0.050048828
m9->m15,-0.21777344
a10.h8->m15,-0.06738281
a10.h9->m15,-0.030639648
a10.h11->m15,0.052490234
m10->m15,-0.0625
m11->m15,-0.328125
a12.h3->m15,-0.052734375
a12.h8->m15,-0.05810547
a12.h11->m15,0.045898438
m12->m15,-0.359375
a13.h30->m15,-0.047851562
m13->m15,-0.21972656
a14.h4->m15,-0.04248047
a14.h5->m15,-0.057617188
a14.h6->m15,-0.04663086
a14.h10->m15,-0.032226562
a14.h14->m15,0.06738281
a14.h16->m15,-0.07324219
a14.h19->m15,-0.038085938
a14.h24->m15,-0.057861328
a15.h0->m15,-0.05029297
a15.h14->m15,0.16796875
a15.h23->m15,-0.053222656
a15.h25->m15,-0.06933594
input->logits,-0.096191406
a0.h23->logits,0.047607422
a0.h28->logits,0.044433594
m0->logits,0.039794922
m3->logits,-0.12451172
a4.h4->logits,-0.034179688
m4->logits,0.22167969
a5.h3->logits,0.033203125
a5.h13->logits,0.031982422
a5.h16->logits,-0.03881836
m5->logits,0.059326172
a6.h4->logits,-0.034179688
m6->logits,0.04272461
a7.h21->logits,0.047607422
a7.h23->logits,-0.03881836
a7.h26->logits,0.030883789
m7->logits,-0.12011719
a8.h9->logits,0.040039062
a8.h15->logits,-0.030517578
a8.h22->logits,-0.044677734
a8.h23->logits,0.040527344
a8.h24->logits,0.064453125
a9.h13->logits,-0.047607422
