edge,score
m0->a10.h9<v>,0.045654297
m0->a10.h10<v>,0.13867188
m0->a10.h11<v>,0.17871094
m6->a10.h5<v>,-0.06298828
m9->a10.h2<v>,0.052490234
a0.h1->m10,0.041503906
a0.h3->m10,0.045654297
a0.h5->m10,0.079589844
a0.h7->m10,0.04272461
m0->m10,0.3359375
a1.h10->m10,0.15527344
m1->m10,-0.05834961
m2->m10,0.38671875
m3->m10,0.059570312
m4->m10,0.10986328
m5->m10,0.07763672
m6->m10,0.123046875
a7.h2->m10,0.053955078
a7.h6->m10,0.041992188
a7.h11->m10,-0.071777344
m7->m10,0.16601562
a8.h0->m10,-0.041015625
a8.h6->m10,0.045898438
a8.h8->m10,0.060302734
a8.h9->m10,-0.052734375
a8.h11->m10,0.040283203
m8->m10,0.31054688
a9.h8->m10,0.04321289
a9.h9->m10,-0.045654297
m9->m10,0.111328125
a10.h3->m10,0.061035156
a10.h6->m10,-0.047851562
a10.h10->m10,0.123535156
a10.h11->m10,0.051757812
m0->a11.h0<v>,-0.29882812
m0->a11.h1<v>,0.13183594
m0->a11.h2<v>,0.328125
m0->a11.h3<k>,0.04321289
m0->a11.h3<v>,0.17480469
m0->a11.h5<v>,0.041992188
m0->a11.h7<v>,-0.07910156
m0->a11.h8<k>,0.076171875
m0->a11.h8<v>,0.46289062
m0->a11.h9<v>,0.17578125
m0->a11.h11<v>,-0.078125
a1.h10->a11.h8<v>,-0.10107422
m1->a11.h8<v>,0.06225586
m2->a11.h8<v>,-0.053222656
m2->a11.h11<k>,-0.04248047
m4->a11.h8<v>,-0.041259766
m5->a11.h8<v>,-0.06738281
m6->a11.h8<v>,-0.064941406
m7->a11.h2<v>,0.044433594
m7->a11.h8<v>,-0.068359375
m9->a11.h8<v>,0.05834961
a10.h0->a11.h8<v>,-0.04272461
a10.h10->a11.h8<v>,-0.048828125
m10->a11.h5<v>,0.05493164
m10->a11.h6<v>,-0.048339844
m10->a11.h8<v>,-0.100097656
m10->a11.h9<v>,0.076660156
m10->a11.h11<v>,-0.055664062
input->m11,0.04248047
a0.h3->m11,0.14160156
a0.h4->m11,0.079589844
a0.h5->m11,0.087402344
a0.h7->m11,0.055908203
a0.h9->m11,0.061035156
a0.h10->m11,0.08886719
m0->m11,3.40625
a1.h5->m11,0.061767578
a1.h7->m11,0.06933594
m1->m11,0.09375
a2.h1->m11,0.06591797
m2->m11,0.82421875
a4.h4->m11,0.041992188
a4.h8->m11,0.042236328
m4->m11,-0.10888672
a5.h1->m11,0.060058594
a5.h6->m11,-0.04248047
m5->m11,-0.10253906
a6.h1->m11,-0.08886719
a6.h5->m11,0.056884766
a6.h6->m11,0.068359375
a6.h9->m11,0.041259766
a7.h0->m11,0.055419922
a7.h2->m11,0.06640625
a7.h7->m11,0.11425781
a7.h10->m11,-0.07421875
m7->m11,-0.1640625
a8.h1->m11,-0.060302734
a8.h2->m11,0.09863281
a8.h6->m11,0.05493164
a8.h11->m11,0.057861328
m8->m11,-0.096191406
a9.h1->m11,0.110839844
a9.h3->m11,0.056640625
a9.h5->m11,-0.05126953
a9.h6->m11,0.045898438
a9.h11->m11,0.15722656
a10.h0->m11,0.045654297
a10.h1->m11,0.049316406
a10.h4->m11,0.106933594
a10.h7->m11,0.04663086
a10.h8->m11,0.3046875
a10.h11->m11,0.061035156
m10->m11,0.3125
a11.h1->m11,-0.08935547
a11.h3->m11,0.18164062
a11.h4->m11,-0.125
a11.h5->m11,0.16113281
a11.h6->m11,0.103027344
a11.h7->m11,0.045410156
a11.h8->m11,-1.1015625
a11.h10->m11,-0.0546875
a11.h11->m11,-0.11328125
input->logits,0.1328125
a0.h4->logits,0.17480469
a0.h5->logits,0.18457031
a0.h6->logits,-0.047607422
a0.h8->logits,0.053466797
a0.h9->logits,0.09863281
a0.h10->logits,0.111816406
m0->logits,0.78515625
a1.h0->logits,-0.042236328
a1.h4->logits,0.049072266
a1.h5->logits,-0.06933594
a1.h8->logits,0.061035156
a1.h11->logits,-0.057128906
m1->logits,0.068359375
a2.h4->logits,-0.041015625
m2->logits,-1.5234375
a3.h0->logits,-0.10107422
a3.h3->logits,-0.07373047
a3.h4->logits,0.14355469
a3.h5->logits,0.047607422
a3.h9->logits,0.040527344
a3.h10->logits,-0.068359375
m3->logits,-0.063964844
a4.h1->logits,-0.043945312
a4.h2->logits,0.048339844
a4.h3->logits,-0.05126953
a4.h4->logits,-0.09667969
a4.h6->logits,0.092285156
a4.h9->logits,0.053222656
m4->logits,0.19335938
a5.h0->logits,-0.05908203
a5.h5->logits,-0.095214844
a5.h6->logits,-0.12109375
a5.h8->logits,-0.04711914
a5.h9->logits,0.07763672
m5->logits,-0.13476562
a6.h0->logits,0.05126953
a6.h4->logits,0.044921875
a6.h5->logits,-0.14257812
a6.h6->logits,0.11669922
a6.h7->logits,0.111328125
a6.h8->logits,-0.11230469
a6.h10->logits,-0.05444336
a6.h11->logits,0.04321289
m6->logits,0.17089844
a7.h0->logits,0.13476562
a7.h1->logits,0.08251953
a7.h2->logits,0.24707031
a7.h3->logits,-0.059326172
a7.h5->logits,0.045654297
a7.h6->logits,-0.043701172
a7.h8->logits,0.07128906
a7.h10->logits,0.11425781
a7.h11->logits,0.19726562
m7->logits,0.05908203
a8.h0->logits,-0.084472656
a8.h1->logits,0.20605469
a8.h2->logits,0.19335938
a8.h3->logits,0.041992188
a8.h5->logits,0.13671875
a8.h6->logits,-0.10986328
a8.h8->logits,0.107421875
a8.h10->logits,-0.19042969
m8->logits,-0.71484375
a9.h2->logits,0.043945312
a9.h3->logits,-0.091308594
a9.h4->logits,-0.080566406
a9.h5->logits,-0.068847656
a9.h6->logits,-0.05834961
a9.h7->logits,0.16113281
a9.h9->logits,0.10205078
m9->logits,0.28320312
a10.h2->logits,-0.2421875
a10.h3->logits,0.043945312
a10.h4->logits,0.056640625
a10.h5->logits,0.24023438
a10.h6->logits,-0.15722656
a10.h7->logits,-0.06298828
a10.h8->logits,0.072753906
a10.h9->logits,0.072753906
a10.h10->logits,0.20019531
a10.h11->logits,0.04711914
m10->logits,0.734375
a11.h0->logits,-0.18261719
a11.h1->logits,0.41796875
a11.h2->logits,0.47265625
a11.h3->logits,0.10498047
a11.h4->logits,0.10888672
a11.h6->logits,-0.10253906
a11.h7->logits,-0.16015625
a11.h8->logits,1.4375
a11.h9->logits,0.15625
a11.h11->logits,-0.13476562
m11->logits,2.59375
