Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
10,0.19992629081010818,0.09564439363777638,0.13713562458753586,0.11973334565758705,0.21720906764268874,0.2464281849563122,0.2462536057829857,0.07977221958339215,0.17512499034404755,0.36407668977975843,0.18689346551895142,0.26528179466724394,0.22755640059709548,0.09097157403826714,0.3012927848100662,0.21618877738714218,0.1900942313671112,0.2916052336990833,0.12161628477275371,0.5837607967853546,0.17193954497575759,0.4530854564905167,0.14507272943854332,0.40845126688480377,0.3294602531194687,0.3249212881922722,0.20101662024855613,0.2393239778280258,0.1908143125474453,0.4578809344768524,0.5001691836118698,0.25720829725265504
11,0.28680026412010196,0.3604429492354393,0.08633637636899948,0.2226226931810379,0.2437262888252735,0.1217784184217453,0.2738098865747452,0.6550013703107834,0.32952845841646194,0.17769401386380196,0.09369853846728801,0.3846623581647873,0.33793670892715455,0.30616329699754713,0.2721928286552429,0.1283022356033325,0.20407454743981362,0.3220269876718521,0.08089826762676239,0.4297939318418503,0.2373500633239746,0.08377885937690735,0.13738546818494796,0.0599154381453991,0.4366308706998825,0.28567358016967775,0.20985334634780883,0.19380423843860625,0.5077991217374802,0.13406325206160546,0.49624675154685977,0.32863824397325514
12,0.20162792325019838,0.38856427252292636,0.10089089803397655,0.38249861150979997,0.23664776384830474,0.30426260143518447,0.21078649789094925,0.177437132820487,0.42284385025501253,0.5364660751819611,0.2515080752968788,1.0144237411022186,0.13746540501713753,0.3195000684261322,0.30125306934118273,0.1020399984717369,0.23729146242141724,0.4645728075504303,0.30037365198135374,0.18850130304694176,0.20481132641434668,0.32834697991609574,0.0953414098918438,0.5041710263490677,0.181105295419693,0.29876805692911146,0.18606038644909859,0.6984399789571762,0.1176139372587204,0.23856990054249763,0.2217503809928894,0.44517850190401076
13,0.2110980112850666,0.5504818761348724,0.8759582233428955,0.09301992535591125,0.334050706923008,0.23357141584157945,0.050861021541059016,0.16458945125341415,0.7189579504728317,0.15483617082238196,0.2876729229092598,0.31683880344033244,0.19645693138241768,0.19458016782999038,0.1812072750926018,0.06412997804582118,0.21583905696868896,0.6379776287078858,0.4676405745744705,0.39234852880239485,0.29472251325845716,0.747707861661911,0.294554141163826,0.15974597349762917,0.0663580084592104,0.23831262260675432,0.22232952937483788,0.08454057067632675,0.2857457944750786,0.11172220386564731,0.3660191601514816,0.3286529350280762
14,0.19962868109345436,0.1788990342617035,0.5467474043369294,0.8958141523599624,0.42470217287540435,0.23791153371334076,0.2572871208190918,0.34473067909479144,0.2283423388004303,0.4558139222860336,0.2841231462359428,0.2332068532705307,0.4623617261648178,0.2971351891756058,0.4716733306646347,0.20930339395999908,0.657442654967308,0.25128661960363385,0.33093841701745985,0.25758687406778336,0.5900356829166412,0.25853315979242325,0.16209582179784776,0.12222462698817253,0.27294098198413846,0.14516766607761383,0.8784952330589294,0.35640196830034254,0.15693859547376632,0.6471278738975524,0.1479109500348568,0.0834390090405941
15,0.10496088996529579,0.13758520498871804,0.21989489167928697,0.07091699369251728,0.1482336154580116,0.30761914014816283,0.16608545184135437,0.1957728996872902,0.27153276801109316,0.5630925065279007,0.10799563735723496,0.25872118562459945,0.20591678738594055,0.23564136803150176,0.5063805848360061,0.10760229602456092,0.1322832676768303,0.7264215242862702,0.3085313296318054,0.238824046254158,0.14575271397829057,0.07141386404633522,0.42055106729269026,0.38976383924484254,0.7132017934322357,0.3411055065691471,0.34482688799500466,0.43632099688053133,0.17400411933660506,0.13108470886945725,0.15267538920044899,0.26314408361911773
16,0.10124454811215401,0.1290875341743231,0.45132981359958646,0.5510913163423539,0.5584634625911713,0.5894486272335052,0.40641370475292204,0.24827058672904967,0.07998487390577794,0.5689193743467331,0.6179732146859169,0.07063976764678954,0.09489610210061074,0.34257858216762543,0.07906701415777206,0.2509361112117767,0.18184467732906343,0.28196132004261015,0.16165242344141006,0.40031617760658267,0.4431737107038498,0.30598795652389527,0.17949975728988649,0.09718873366713524,0.3518202283978462,0.642671846151352,0.2530124709010124,0.18086763903498648,0.6113191163539886,0.22276174902915954,0.3807283240556717,0.2542127338051796
17,0.32850207716226576,0.11097635194659233,0.02179646460339427,0.07323994435369968,0.2352364306151867,0.10748512580990792,0.28602146208286283,0.10639958955347538,0.1368187791109085,0.09868518799543381,0.5272382366657257,0.1490679620206356,0.23209909602999687,0.359454450905323,0.09638728179037571,0.1636291879415512,0.3300530515611172,0.22821162670850753,0.4002268838882446,0.3615057307481766,0.16815586134791374,0.08568520806729793,0.27124038964509967,0.15734526194632054,0.23040031671524047,0.0810112502425909,0.030919315963983535,0.21710580289363862,0.21146018341183662,0.10554656870663166,0.6112727397680282,0.0940632913261652
18,0.22723045393824579,0.21663943111896514,0.13534852921962737,0.3433344823122024,0.291432965695858,0.17463190004229545,0.02781298793852329,0.05151591751724482,0.2944651573896408,0.21558353200554847,0.2513346239924431,0.12101206511259079,0.8684900242090225,0.09807769373059273,0.03851971816271543,0.27658107221126554,0.152197744846344,0.4804137167334557,0.08422861270606517,0.015311177391558885,0.3373813164234161,0.11039136365056038,0.12047005958855152,0.43438874691724777,0.034039182029664515,0.24744275212287903,0.18287186592817306,0.13191798262298107,0.15013180091977119,0.08890674415975809,0.8189740586280823,0.39198155343532565
19,0.12124875470995904,0.14280178964138032,0.18612796373665333,0.09087330691516399,0.31306102246046064,0.14801355883479117,0.03813349608331919,0.14832623422145844,0.27878159791231155,0.05925345964729786,0.048695341870188716,0.02684824965894222,0.29995773136615755,0.21801895156502724,0.0741416198015213,0.244834326505661,0.36820941030979154,0.05587285876274109,0.2679032242298126,0.08938222199678421,0.29347058057785036,0.12196310758590698,0.046316953785717485,0.1436564938724041,0.027032232899218796,0.32139011010527613,0.019932895340025424,0.30973982453346255,0.49281132251024246,0.0897282613068819,0.3654315772652626,0.2531046837568283
20,0.22452024787664412,0.06845935121178627,0.08445165365934372,0.18901897668838502,0.03642886884510517,0.4431043988466263,0.04962971299886704,0.4579658728837967,0.12256955832242966,0.18238527059555054,0.13775711596012116,0.5019006824493408,0.31586187601089477,0.22493123918771743,0.13178426399827003,0.05896274991333485,0.13102829806506633,0.048434553816914555,0.5339181244373321,0.12455544091761112,0.5468324559926987,0.2589270544052124,0.07448863379657268,0.15387449473142623,0.022810820061713456,0.17212612986564635,0.028001172505319118,0.041985093653202056,0.16175087973475455,0.1526458378136158,0.1369527791440487,0.1948921251296997
21,0.20240538224577903,0.05652075946331024,0.364431614279747,0.030012577846646307,0.06943852715194225,0.04481950245797634,0.015043680416420102,0.16499897122383117,0.49414141684770585,0.15257744431495668,0.3905992379784584,0.46317677438259125,0.04837817408144474,0.5867413008213043,0.16009334564208985,0.2502135080099106,0.15018309906125069,0.13185185201466085,0.1364309762790799,0.03719336774200201,0.02587776167318225,0.02799473373219371,0.2773186685144901,0.025037507750093935,0.15163289919495582,0.19351932346820833,0.05352946646511555,0.05397832363843918,0.16456456810235978,0.16446914330124854,0.4764812624454498,0.459283891916275
22,0.12239569529891015,0.29209754288196565,0.12736509889364242,0.47080351918935776,0.20552060082554818,0.12123375177383423,0.47145222783088686,0.1273109621554613,0.09589311301708221,0.0476634369790554,0.07283336628228426,0.29721541225910186,0.3781613330543041,0.03815780302509666,0.019329507555812597,0.09182174623012543,0.2570826521515846,0.48425630152225496,0.03558403205126524,0.10062947459518909,0.09000488445162773,0.08944175086915493,0.27139057859778404,0.290292506814003,0.22902796685695648,0.09798907712101937,0.1721161662042141,0.130704525411129,0.013073357185348869,0.038964854925870894,0.2007684402167797,0.29208264738321305
23,0.1740381436049938,0.1991050773859024,0.034758966490626333,0.13521530479192734,0.06822879813611507,0.3528913553059101,0.040624976716935636,0.06514780223369598,0.0997736231982708,0.09810957856476307,0.02946341995149851,0.02159735593944788,0.014720746492967009,0.02393144300207496,0.16424714639782906,0.012219797810539603,0.09992708213627338,0.1014520738273859,0.059416129291057586,0.04416770119220018,0.12469332039356232,0.041905701775103804,0.11695980727672577,0.07075038470327855,0.1504632406681776,0.0270481338724494,0.012482562148943544,0.4318731839954853,0.21685026034712793,0.08658668495714665,0.03071694726124406,0.5992211467027664
24,0.12543280132114887,0.4341115856170654,0.11604853309690952,0.17003524869680406,0.2208421841263771,0.1438262292742729,0.0764182312041521,0.16535475745797157,0.18889237940311432,0.13988093093037604,0.17936778143048288,0.5185067850351334,0.07656208500266075,0.4592942640185356,0.7050551176071167,0.08694039843976498,0.16443652167916298,0.19463590621948243,0.3035728445649147,0.03516398811712861,0.20808129414916038,0.2941452747583389,0.30260840147733686,0.5046220183372497,0.456788210272789,0.1511057136952877,0.1620623689889908,0.04241972398012876,0.4373975484073162,0.18670385226607322,0.28359512448310853,0.0914119354635477
25,0.27332024067640304,0.03789072541519999,0.028089813683182002,0.19394133269786834,0.3080034947395325,0.16916287139058114,0.02834103487432003,0.28547388449311256,0.008786722677759826,0.09066929817199706,0.05611622668802738,0.36258215218782425,0.19639131784439087,0.21529167994856835,0.025640054233372213,0.03946417681872845,0.17464748173952102,0.079563232883811,0.06033509094268084,0.09580208767205477,0.0189545651525259,0.09968545600771904,0.3085723331570625,0.07234597459435463,0.3584003773331642,0.735914515554905,0.1323423506319523,0.19788892731070518,0.33115214318037034,0.14720292150974273,0.10436403878033161,0.14427997753024102
26,0.13596774131059647,0.02298129232600331,0.056901373229920865,0.059333029612898824,0.45062400579452516,0.029381684232503175,0.3270393957197666,0.19847196474671364,0.07066171623766422,0.15093661665916444,0.45816711634397506,0.053974400609731674,0.07105258110910655,0.058065833300352095,0.46873983383178713,0.5367304086685181,0.030649335570633412,0.5085859358310699,0.15906784027814866,0.844303697347641,0.18511117123067378,0.5719578963518143,0.07095820970833301,0.28293084174394606,0.1983030366897583,0.24822055593132972,0.12343076884746551,0.3224085846543312,0.31373251527547835,0.08338256344199181,0.3345295064151287,0.25256498888134954
27,0.013041552258655428,0.08160930816084147,0.4520735287666321,0.18912637762725354,0.46773165732622146,0.10325158573687077,0.05990645155310631,0.5427926260232926,0.10391583941876888,0.2532392533123493,0.020366992410272358,0.12083351626992225,0.48017942667007446,0.14657608576118947,0.26708425506949424,0.32339357435703275,0.7986895960569381,0.09405741177499294,0.09430175721645355,0.030031577181071044,0.24026064395904542,0.07241392262279987,0.054262833669781685,0.11700159579515457,0.07150360751897096,0.3706013445556164,0.08541090093553066,0.17107426404953002,0.079934504032135,0.355450858771801,0.032414349392056466,0.010274798143655062
28,0.10532687246799469,0.08348358415067196,0.17854695439338683,0.3164699234068394,0.0529511003382504,0.014215429490432143,0.09601011775434017,0.42024164319038393,0.02759244579821825,0.29979716122150424,0.03442342896014452,0.10751570791006088,0.1072269244492054,0.6889162570238113,0.29984902918338774,0.3240751481056213,0.041696936283260586,0.4266455265879631,0.10805661894381047,0.04094387164339423,0.3900109314918518,0.05353836834430695,0.042046284526586535,0.4692333030700684,0.2571654424071312,1.0401303839683533,0.08903200760483741,0.07113500740379095,0.2120193935930729,0.12125481702387333,0.06035839132964611,0.2175135377049446
29,0.07091127231717109,0.11826649874448776,0.8915897071361542,0.09301156725734472,0.1299358069896698,0.3333600762486458,0.08124709129333496,0.1415769012272358,0.1260423569381237,0.8461700707674027,0.6928390169143677,0.7566378638148308,0.3676354470849037,0.10439184531569481,0.07152401126921176,0.36896997064352033,0.13373003371059894,0.04518647022545338,0.5328376436233521,0.39061840951442717,0.1592223060131073,0.08774518579244614,0.06302302449941635,0.4701460254192352,0.2015107223391533,0.4081666894257069,0.20937616467475892,0.19694892771542072,0.11035822331905365,0.10903263874351979,0.4465825274586678,0.16741664171218873
30,0.2701087675988674,0.21740515805780888,0.6741509687900543,0.26818731918931005,0.1196090717613697,0.13142902262508868,0.1847312744706869,0.23550056979060174,0.4890849366784096,0.4036150300502777,0.07954837925732136,0.061896732933819296,0.9607574623823166,0.03434462882578373,0.2940498834848404,0.09770241022109985,0.2140370311588049,0.020909136682748793,1.1677310276031494,0.4441794641315937,0.79317104190588,0.17583656303584574,0.5511930327117444,0.03684978641569615,0.6170901560783386,1.3931876170635222,0.970592143535614,1.0166673171520233,0.2862727031111717,0.061364403516054156,0.10182584699243308,0.39954630136489866
31,0.2414447271823883,0.8914032146334648,0.4223820126056671,0.31259394824504855,0.7244618743658066,0.3522102651000023,1.2740696388483048,0.5142848688364029,0.9774096602201462,1.7071333831548692,0.2604971006512642,0.8879305642843246,0.6609743267297745,0.21013299524784088,0.8841559201478958,0.3763417547941208,0.42588035941123964,1.1793729722499848,1.0147350561618804,1.7211844146251678,0.48519574865698817,0.19213123396039009,1.637625870704651,0.3796077467501163,0.5530442661046981,0.6896172910928726,0.1824209612607956,0.8579459881782532,1.2948015022277832,0.9158258843421936,0.503883461356163,0.8831386172771454
